frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms
260,8667,1,0.7501677968539298,165.10983841532672,167.17951458162634,121.0726367813371,137.7120825938739,76.15413035354537,,23.28493554678455,0.00763731725272941,-0.032267698333849265,0.8085871498424744,0.5069376694863906,0.4493683143974854,-0.18438226982646885,,,0.00870451314738922,165.10983841532672,121.0726367813371,137.7120825938739,0.6551528860834286,0.6938194169433893,0.35872245288935284,,-0.038666530859960746,,0.034243896585666116,0.0014304038812211347,0.0032819081914224296,76.15413035354537,76.15413035354537,-0.13200067116089623,,rowing,finish,2,,,,,,,finish,finish,7,,,,,,,,,,,,medium,rowing_default,,,,,2,76.15413035354537,134
261,8700,1,0.7512715111952275,166.31308042866138,167.75088741893663,122.98779889100179,139.09073616056943,73.08230780461264,,24.592820939492185,0.005377911669375541,-0.03381476824396778,0.8127679224672302,0.5063874944636185,0.44931682661881156,-0.1837214293575802,,,0.008250641694812794,166.31308042866138,122.98779889100179,139.09073616056943,0.6539394947918663,0.6963405758556734,0.3588354941353708,,-0.04240108106380713,,0.034097240900931025,0.0019341626734900575,0.003069598663304047,73.08230780461264,73.08230780461264,-0.13097891125558694,,rowing,finish,2,,,,,,,finish,finish,8,,,,,,,,,,,,medium,rowing_default,,,,,2,73.08230780461264,167
262,8733,1,0.7519574679899961,167.29210625486112,168.20916251472977,124.18323768675077,140.12746897110716,71.95801063518171,,25.62888651288651,0.003551077852334647,-0.03521676100988884,0.8163906766427494,0.505786127046965,0.44939800100767796,-0.18337263070883777,,,0.007666480506454623,167.29210625486112,124.18323768675077,140.12746897110716,0.65285260427015,0.6987457336611184,0.3587196498237801,,-0.045893129390968346,,0.03412179013285225,0.0025344536164343765,0.0027225816164462256,71.95801063518171,71.95801063518171,-0.13014424316864392,,rowing,finish,2,,,,,,,finish,finish,9,,,,,,,,,,,,medium,rowing_default,,,,,2,71.95801063518171,200
263,8767,1,0.7518943918403238,168.31061854645333,167.90627123023683,125.3921217781515,141.0213818946701,72.07251060436363,,26.49070372475235,0.002037849358927901,-0.03643398026107304,0.8194706713605474,0.5052873661960939,0.44916086181624243,-0.18325469151471618,,,0.006947503903435403,167.90627123023683,125.3921217781515,141.0213818946701,0.6519524597481795,0.7016902789912693,0.35862227264400837,,-0.04973781924308984,,0.033897129807394163,0.0027863998225768414,0.002395129350706281,72.07251060436363,72.07251060436363,-0.1293114103994554,,rowing,finish,2,,,,,,,finish,finish,10,,,,,,,,,,,,medium,rowing_default,,,,,2,72.07251060436363,234
264,8800,1,0.7535124763380736,169.0047806750449,167.58712997128865,126.44585057079458,141.82686714236257,67.98404087887508,,27.155755787063082,0.0005125717922193249,-0.037452155550348726,0.8219052674976545,0.5048169225189489,0.4490569095741912,-0.18368608375397977,,,0.00630152435197836,167.58712997128865,126.44585057079458,141.82686714236257,0.6512113775249057,0.7041277624973655,0.35842246751299206,,-0.05291638497245987,,0.03392521907553423,0.0031642196543881936,0.001929617377697184,67.98404087887508,67.98404087887508,-0.12808518992921783,,rowing,finish,2,,,,,,,finish,finish,11,,,,,,,,,,,,medium,rowing_default,,,,,2,67.98404087887508,267
265,8833,1,0.75172059237957,169.7557019818498,167.05613720304297,127.2655213170358,142.46876678505657,67.01362030887996,,27.681197941467744,-0.0007624948937772439,-0.0382934504391968,0.8238121919695552,0.5044741721802259,0.44887164410829555,-0.1840653853081329,,,0.005724813268108845,167.05613720304297,127.2655213170358,142.46876678505657,0.6506199262636305,0.7063920212960001,0.3583284180968215,,-0.05577209503236957,,0.03387673272715657,0.0035378811491963823,0.0011121518226727713,67.01362030887996,67.01362030887996,-0.12699160063138581,,rowing,finish,2,,,,,,,finish,finish,12,,,,,,,,,,,,medium,rowing_default,,,,,2,67.01362030887996,300
266,8867,1,0.7515151696279645,170.41542634643864,166.72099188533778,127.93841982344476,142.9834929388219,66.19483889972565,,28.0927456867992,-0.0015407553666811305,-0.038975695601127305,0.8252641445908394,0.5042786611720895,0.4485108195760444,-0.18437580499306794,,,0.005273604790452527,166.72099188533778,127.93841982344476,142.9834929388219,0.650127507559085,0.7082379845107982,0.358429814785094,,-0.05811047695171323,,0.03388207226261981,0.004113652304485574,0.00019152903045320955,66.19483889972565,66.19483889972565,-0.1260393578981462,,rowing,finish,2,,,,,,,finish,finish,13,,,,,,,,,,,,medium,rowing_default,,,,,2,66.19483889972565,334
267,8900,1,0.7535976704675704,170.98105635330006,166.765847278726,128.65613953891045,143.58158416761174,66.07973447492883,,28.377088721699508,-0.0016913072867747328,-0.03937372994280913,0.8262740984993289,0.5042698802292103,0.4480223922513678,-0.1840587820776468,,,0.005088957848915431,166.765847278726,128.65613953891045,143.58158416761174,0.6498048787337699,0.709755256670567,0.3587348817246506,,-0.05995037793679714,,0.03392908053304846,0.004541605407003351,0.0011890202300871317,66.07973447492883,66.07973447492883,-0.12585242625948967,,rowing,finish,2,,,,,,,finish,finish,14,,,,,,,,,,,,medium,rowing_default,,,,,2,66.07973447492883,367
268,8933,1,0.7517233095131814,171.56976454948503,166.81497480105148,129.19334630157326,143.8871917041501,66.65857094107425,,28.609833036601504,-0.0015357203108839967,-0.03934032257499361,0.8269616300958439,0.5044595961463499,0.4474918142940279,-0.18341272088870225,,,0.004981904812426036,166.81497480105148,129.19334630157326,143.8871917041501,0.6497746219282988,0.7110401622472178,0.359144570364401,,-0.061265540318918954,,0.0340333042921705,0.004834312414348621,0.0017437738865120145,66.65857094107425,66.65857094107425,-0.12611963180725044,,rowing,finish,2,,,,,,,finish,finish,15,,,,,,,,,,,,medium,rowing_default,,,,,2,66.65857094107425,400
269,8967,1,0.7528091337298974,172.00407527195222,166.95188894609043,129.62179592903308,144.21884097993998,67.83436348500838,,28.61819569467353,-0.0005196528498851892,-0.038937824221433735,0.8269133194419584,0.5050642507541457,0.4465494915267128,-0.18195530143597982,,,0.004699984851793956,166.95188894609043,129.62179592903308,144.21884097993998,0.650138819242692,0.7121848886726307,0.35998968226559935,,-0.06204606942993873,,0.03417426431528451,0.0045921469122547545,0.0015123581033500222,67.83436348500838,67.83436348500838,-0.12740292122688712,,rowing,finish,2,,,,,,,finish,finish,16,,,,,,,,,,,,medium,rowing_default,,,,,2,67.83436348500838,434
270,9000,1,0.7508882590336725,172.27163866609297,167.12976526755625,129.74719583140592,144.30471291985873,67.83599748851547,,28.513159167030423,0.0006906820819748199,-0.03851182636854839,0.8266223579261442,0.5056765929800087,0.4457364828162011,-0.18039981000397518,,,0.004489489877774053,167.12976526755625,129.74719583140592,144.30471291985873,0.6504814901106631,0.713120196638732,0.36087169584935425,,-0.06263870652806891,,0.03422967434803653,0.004114370582601838,0.0008921718972588511,67.83599748851547,67.83599748851547,-0.12881123848259546,,rowing,finish,2,,,,,,,finish,finish,17,,,,,,,,,,,,medium,rowing_default,,,,,2,67.83599748851547,467
271,9033,1,0.7510574567131698,172.1947484281413,167.49062108182355,129.8746611453684,144.38552928652408,69.45580506694053,,28.28242885403038,0.0019301604290750387,-0.03776929065208143,0.8260316345536828,0.5063090987606894,0.4449282622082785,-0.17819572263745825,,,0.00438572037855531,167.49062108182355,129.8746611453684,144.38552928652408,0.6508750826352689,0.7139276191641883,0.3617431148861099,,-0.0630525365289194,,0.034225409490405485,0.003791884140579399,0.0002403668603315092,69.45580506694053,69.45580506694053,-0.13078597065227904,,rowing,finish,2,,,,,,,finish,finish,18,,,,,,,,,,,,medium,rowing_default,,,,,2,69.45580506694053,500
272,9067,1,0.7514155585085973,172.05680359331325,168.01676175829374,129.69865335289552,144.01125004762335,71.79710244457647,,27.834222859742876,0.003433505955820437,-0.03697449303546555,0.8249466073217324,0.5072240989585988,0.44395914091229643,-0.17533835203047393,,,0.004494914501049871,168.01676175829374,129.69865335289552,144.01125004762335,0.6517492283981885,0.7146764065667325,0.36269896951900904,,-0.06292717816854398,,0.034366981740894316,0.0034447869491415167,2.779750838447637e-05,71.79710244457647,71.79710244457647,-0.13391590634434855,,rowing,finish,2,,,,,,,finish,finish,19,,,,,,,,,,,,medium,rowing_default,,,,,2,71.79710244457647,534
273,9100,1,0.7530137032736093,172.5921611618317,168.83813232496436,129.13559423302672,143.35005813896063,74.38691455130545,,27.221002883131764,0.004793334245235464,-0.03636626931539805,0.823734676367034,0.5080098815379369,0.44326903177292015,-0.17150457782508277,,,0.004727782886547104,168.83813232496436,129.13559423302672,143.35005813896063,0.6525320863930699,0.7152376060205494,0.36348767668280385,,-0.0627055196274795,,0.034883337381322516,0.0037088629023178618,6.164839930632707e-05,74.38691455130545,74.38691455130545,-0.13811963366550006,,rowing,finish,2,,,,,,,finish,finish,20,,,,,,,,,,,,medium,rowing_default,,,,,2,74.38691455130545,567
274,9133,1,0.7506029512733221,172.798351918768,168.41065290923996,127.96092339061408,142.0376901621185,76.71336943881856,,26.24681480883003,0.005422112266477011,-0.035854157472895845,0.8219126896564842,0.5083755329137774,0.44339171533314337,-0.16599921383963043,,,0.00492260189095143,168.41065290923996,127.96092339061408,142.0376901621185,0.6531816626601438,0.7159437563676326,0.36356940316741104,,-0.06276209370748886,,0.03541733856569321,0.0039371690189698464,0.00043032102411645943,76.71336943881856,76.71336943881856,-0.14425118052278876,,rowing,finish,2,,,,,,,finish,finish,21,,,,,,,,,,,,medium,rowing_default,,,,,2,76.71336943881856,600
275,9167,1,0.7484706530813128,173.02986641079593,168.6225430524757,126.7641432339929,140.75022852485242,80.4733580204419,,24.98494879078593,0.006886912222043905,-0.03563166789003934,0.8200956048248843,0.5080547442695456,0.4437320028719005,-0.1593713820301263,,,0.005179283081388538,168.6225430524757,126.7641432339929,140.75022852485242,0.6529924159041608,0.7165268463885508,0.3631170726349303,,-0.06353443048439,,0.0367967753763217,0.004400199778443984,0.0008479120281152684,80.4733580204419,80.4733580204419,-0.15176325129514584,,rowing,finish,2,,,,,,,finish,finish,22,,,,,,,,,,,,medium,rowing_default,,,,,2,80.4733580204419,634
276,9200,1,0.7431652860250324,173.18861800230832,168.22900956169985,125.03801762920969,138.860110630107,84.12374209374752,,23.6031626582438,0.006794116058303071,-0.03630335545227212,0.8182323749384177,0.5069108544698595,0.4453695093932582,-0.15310533936393012,,,0.005389058440635429,168.22900956169985,125.03801762920969,138.860110630107,0.6524011101871322,0.7173091780298504,0.36142059875258675,,-0.06490806784271819,,0.03742140736544578,0.004362074570438466,0.00016482476781115257,84.12374209374752,84.12374209374752,-0.15942390782590293,,rowing,finish,2,,,,,,,finish,finish,23,,,,,,,,,,,,medium,rowing_default,,,,,2,84.12374209374752,667
277,9233,1,0.7414999397005886,173.10636095792356,168.37009659440918,123.38735432157854,137.02865797584886,88.15828975533317,,22.048094233551797,0.006719024116266201,-0.03707026507182867,0.8158573042384996,0.5058966413594185,0.4471173316751591,-0.14704885312698357,,,0.006084713638109033,168.37009659440918,123.38735432157854,137.02865797584886,0.6518713226577263,0.7182488709463171,0.3599219600611107,,-0.06637754828859077,,0.037895260372679,0.0041813317236529205,0.0006196752200976393,88.15828975533317,88.15828975533317,-0.1667951540636796,,rowing,finish,2,,,,,,,finish,finish,24,,,,,,,,,,,,medium,rowing_default,,,,,2,88.15828975533317,700
278,9267,1,0.7378399365115911,173.38242828889483,168.97729106454688,121.26913284619779,135.64385364415082,92.21521107567551,,20.242958675603763,0.006785238940945323,-0.037727290508455795,0.8123808393411234,0.5050141590927133,0.448757307230544,-0.14151017627433085,,,0.006844028343290194,168.97729106454688,121.26913284619779,135.64385364415082,0.6514382357306236,0.7189826734117055,0.3585900824548029,,-0.06754443768108187,,0.03897420834470653,0.004266065637193324,0.0006641596282819098,92.21521107567551,92.21521107567551,-0.17359424172619048,,rowing,finish,2,,,,,,,finish,finish,25,,,,,,,,,,,,medium,rowing_default,,,,,2,92.21521107567551,734
279,9300,1,0.7330639879219234,173.53469065335383,168.46615460136871,119.33052677360914,133.9873702986878,96.38601923669054,,18.463738113327306,0.007126128563469604,-0.03722558371801204,0.8087855432021934,0.504300873298838,0.4491023674488388,-0.13654719898174442,,,0.010643139212798743,168.46615460136871,119.33052677360914,133.9873702986878,0.6512085967393354,0.7186538882008623,0.35739314985834053,,-0.06744529146152689,,0.03948783339385758,0.0043936069584166884,0.0010610294633975968,96.38601923669054,96.38601923669054,-0.17944410403999134,,rowing,finish,2,,,,,,,finish,finish,26,,,,,,,,,,,,medium,rowing_default,,,,,2,96.38601923669054,767
280,9333,1,0.72666861792095,173.77576947202257,167.83586919396052,117.26054656292175,131.7602847990722,100.04501095501915,,16.65234306290997,0.007377700252256222,-0.03695542029772038,0.8045895286516811,0.5038407583387731,0.44955108822579737,-0.13149631324811384,,,0.013901160805766756,167.83586919396052,117.26054656292175,131.7602847990722,0.6512659720668218,0.7178575725272421,0.35641554461072433,,-0.06659160046042034,,0.03918158649457246,0.004402378158575935,0.0024330621246548187,100.04501095501915,100.04501095501915,-0.18552067448297194,,rowing,finish,2,,,,,,,finish,finish,27,,,,,,,,,,,,medium,rowing_default,,,,,2,100.04501095501915,800
281,9367,1,0.7181923317257315,173.4687601455305,167.16317900034977,114.98907561575331,129.27165729617371,103.97178832348831,,14.730606738442972,0.007703550119144983,-0.03629725892154748,0.8001347492596461,0.5032816913811073,0.4500800016994355,-0.12647412450124038,,,0.016846883270250777,167.16317900034977,114.98907561575331,129.27165729617371,0.6510860770728762,0.7151761308815111,0.3554773056893383,,-0.06409005380863486,,0.03873399160542032,0.0044181774699395176,0.004797215417479947,103.97178832348831,103.97178832348831,-0.19113505140264378,,rowing,finish,2,,,,,,,finish,finish,28,,,,,,,,,,,,medium,rowing_default,,,,,2,103.97178832348831,834
282,9400,1,0.7185280292760581,172.7888932120156,166.26007181695934,112.4127522482537,126.70866538064408,107.22283263040374,,12.818278087037863,0.008060537547610866,-0.03546794103514889,0.7958894174722617,0.5029047880403075,0.4505606345297134,-0.1224500259393941,,,0.019515419106757626,166.26007181695934,112.4127522482537,126.70866538064408,0.6511220164809083,0.7117305695494364,0.35468755959970677,,-0.06060855306852808,,0.0383790156661944,0.004455891267280479,0.007437720446632475,107.22283263040374,107.22283263040374,-0.19574867023318726,,rowing,finish,2,,,,,,,finish,finish,29,,,,,,,,,,,,medium,rowing_default,,,,,2,107.22283263040374,867
283,9433,1,0.717109287623316,172.60096058026863,165.34058239137576,109.87663965327137,123.74946382550033,109.80431202920006,,11.099119980414777,0.00825228571396867,-0.0348578474258247,0.7919362787212578,0.5027358148348696,0.4512817005964635,-0.11934900545376663,,,0.02239279846102735,165.34058239137576,109.87663965327137,123.74946382550033,0.651377177476511,0.7087011503246061,0.35409445219322827,,-0.057323972848095095,,0.03777687686519612,0.00410788771982928,0.009582367454145585,109.80431202920006,109.80431202920006,-0.19948878639941284,,rowing,finish,2,,,,,,,finish,finish,30,,,,,,,,,,,,medium,rowing_default,,,,,2,109.80431202920006,900
284,9467,1,0.7134135067462921,171.56632176609895,164.85917642555694,107.42229679576063,120.79355209971142,112.58569016846633,,9.373094932239022,0.008512384709841893,-0.03440969156532514,0.787539280537143,0.5028337545412574,0.4527038416690781,-0.11731510355908119,,,0.023662239345500845,164.85917642555694,107.42229679576063,120.79355209971142,0.6521465858807253,0.7056867762611791,0.3535209232017897,,-0.05354019038045388,,0.03717598162818008,0.003471864243750149,0.009859807601927005,112.58569016846633,112.58569016846633,-0.20277159725743787,,rowing,finish,2,,,,,,,finish,finish,31,,,,,,,,,,,,medium,rowing_default,,,,,2,112.58569016846633,934
285,9500,1,0.7144012125208974,170.1062903287611,164.24891387644809,104.69362841207506,118.07210330714258,115.21712955182034,,7.615506898514592,0.008456634372091057,-0.034265383085745456,0.7832136164940254,0.5030059463599179,0.4543135867373389,-0.11599386153402899,,,0.023698348409365032,164.24891387644809,104.69362841207506,118.07210330714258,0.6531233772345058,0.7025321888635843,0.3528885154853299,,-0.04940881162907851,,0.03669183636278399,0.003368268821152824,0.009106859105666033,115.21712955182034,115.21712955182034,-0.20560200894406513,,rowing,finish,2,,,,,,,finish,finish,32,,,,,,,,,,,,medium,rowing_default,,,,,2,115.21712955182034,967
286,9533,1,0.7161623644642532,167.9469335608465,163.02806261511031,100.26006579273536,113.87230010473068,117.66086820535165,,5.287334071791032,0.007869875737665915,-0.03470068064273234,0.7775518157147732,0.503289049719461,0.45566010227637466,-0.11563478557093047,,,0.02376784252633334,163.02806261511031,100.26006579273536,113.87230010473068,0.6542336141186637,0.6976692266486566,0.35234448532025836,,-0.04343561252999295,,0.03604493381164895,0.003953926541851214,0.008680630016296318,117.66086820535165,117.66086820535165,-0.20753962141767382,,rowing,finish,2,,,,,,,finish,finish,33,,,,,,,,,,,,medium,rowing_default,,,,,2,117.66086820535165,1000
287,9567,1,0.7185710836201906,164.4929365042941,163.6138199232242,96.26357353108095,110.10842072260182,118.9327288621526,,2.8052718695638625,0.00844461998659519,-0.03498696747403965,0.7710640012478879,0.5037503751701338,0.45581316114844644,-0.11561127107349208,,,0.023965147044826374,163.6138199232242,96.26357353108095,110.10842072260182,0.6553184793092499,0.6908848386885947,0.3521822710310176,,-0.035566359379344825,,0.03574652094552321,0.005267425708101175,0.01051254156610064,118.9327288621526,118.9327288621526,-0.20924073093505766,,rowing,finish,2,,,,,,,finish,finish,34,,,,,,,,,,,,medium,rowing_default,,,,,2,118.9327288621526,1034
288,9600,1,0.7166269114241004,160.03686848308655,161.9915301427347,92.24576382301063,105.59984322766651,120.31864966462726,,0.40819219660537376,0.008996806107470478,-0.03482481179337595,0.7645281761794273,0.5042274639917596,0.4555789399070932,-0.11565817222326776,,,0.023337382509389742,160.03686848308655,92.24576382301063,105.59984322766651,0.6563692449333185,0.6827157062789582,0.3520856830502006,,-0.02634646134563967,,0.0350977967262068,0.0055076148005896094,0.011267857030714168,120.31864966462726,120.31864966462726,-0.2105361986102733,,rowing,finish,2,,,,,,,finish,finish,35,,,,,,,,,,,,medium,rowing_default,,,,,2,120.31864966462726,1067
289,9633,1,0.7126995893195271,155.92984015346258,159.21711142837628,88.22989203131992,100.94636572512393,121.76297117600286,,-1.9035660906761336,0.009289180601965185,-0.03397609544087319,0.7576453591644178,0.5049206588415823,0.455075729124513,-0.11568185664460212,,,0.02251671056190766,155.92984015346258,88.22989203131992,100.94636572512393,0.6576229222285458,0.6753586935729514,0.3522183954546191,,-0.017735771344405626,,0.03408737827803717,0.005393760812400959,0.01176986726368537,121.76297117600286,121.76297117600286,-0.21135530815074377,,rowing,finish,2,,,,,,,finish,finish,36,,,,,,,,,,,,medium,rowing_default,,,,,2,121.76297117600286,1100
290,9667,1,0.7138406466692686,152.265719751859,156.19733352079473,84.40793527642491,96.3342069746184,123.89857311238916,,-4.030914436336601,0.009904071308818829,-0.032924292585952024,0.7505371407842388,0.5058279222368632,0.4535576588819506,-0.11572468277844097,,,0.020369453978571605,152.265719751859,84.40793527642491,96.3342069746184,0.6588581129492914,0.6676548857499043,0.35279773152443517,,-0.008796772800612862,,0.033109826154439755,0.005903171934259683,0.011009246482379212,123.89857311238916,123.89857311238916,-0.2117498805938008,,rowing,finish,2,,,,,,,finish,finish,37,,,,,,,,,,,,medium,rowing_default,,,,,2,123.89857311238916,1134
291,9700,1,0.7061982154846191,148.41326006436012,153.12432271986535,80.88896891359954,91.96664671769709,125.81618842914624,,-5.938359683971243,0.011110379371951532,-0.0317085291442242,0.7432885376369543,0.506918734944495,0.45118945783118564,-0.1157639901781896,,,0.017757775819329465,148.41326006436012,80.88896891359954,91.96664671769709,0.6600162521030273,0.6601042162279622,0.3538212177859628,,-8.796412493494721e-05,,0.032195193172138384,0.006284806655779987,0.009820018207653727,125.81618842914624,125.81618842914624,-0.2118404983969627,,rowing,finish,2,,,,,,,finish,finish,38,,,,,,,,,,,,medium,rowing_default,,,,,2,125.81618842914624,1167
292,9733,1,0.7096610986627638,144.69182345105153,149.5541947551034,77.6056249110564,87.73430174945555,127.81609547735347,,-7.677609346735449,0.012709709842988809,-0.030683400356730516,0.7356057093999474,0.5080682564179531,0.4489722599399268,-0.11587327273002009,,,0.015953100330574517,144.69182345105153,77.6056249110564,87.73430174945555,0.6610452873073001,0.6523342744468098,0.3550912255286062,,0.008711012860490253,,0.031231297430014286,0.006846208613507545,0.008802702659849582,127.81609547735347,127.81609547735347,-0.21177734414853341,,rowing,finish,2,,,,,,,recovery,finish,1,,,,,,,,,,,,medium,rowing_default,,,,,2,127.81609547735347,1200
293,9767,1,0.7094528679735959,140.7625235791327,145.35859732753676,74.60485937301056,83.51976471866773,129.85009244055075,,-9.235900096461126,0.014479885583907249,-0.029807763466787787,0.7272826953591577,0.5092833278427956,0.4466826334238919,-0.11597945018691028,,,0.014824245442239687,140.7625235791327,74.60485937301056,83.51976471866773,0.6619237005435855,0.6440883191944528,0.3566429551420059,,0.017835381349132762,,0.02990310897507617,0.006902875424370155,0.008005397431026066,129.85009244055075,129.85009244055075,-0.21144511974001687,,rowing,finish,2,,,,,,,recovery,finish,2,,,,,,,,,,,,medium,rowing_default,,,,,2,129.85009244055075,1234
294,9800,1,0.7100274660624564,136.953338465326,141.0614697130418,71.7642129657034,79.5082430777367,131.6843555984216,,-10.625731207141042,0.016181917204809593,-0.028927904314391645,0.7186481833583719,0.5104191736645922,0.4447088618262262,-0.11590955007209132,,,0.014358987764187002,136.953338465326,71.7642129657034,79.5082430777367,0.6627263804504409,0.6357395628942978,0.3581119668787435,,0.026986817556143072,,0.02860880421957626,0.0076418279519082765,0.0073881246327728205,131.6843555984216,131.6843555984216,-0.21125977425920658,,rowing,recovery,2,,,,,,,recovery,recovery,3,,,,,,,,,,,,medium,rowing_default,,,,,2,131.6843555984216,0
295,9833,1,0.7098065624013543,133.77347246881956,137.58220116635408,69.34490237170807,76.02181720379986,133.2092263296916,,-11.773020638661103,0.017455362734801638,-0.028155507611281015,0.7110364829653261,0.5114201153041383,0.44269215265892914,-0.11543996136730167,,,0.013951130345523872,133.77347246881956,69.34490237170807,76.02181720379986,0.6634135332135657,0.6287945808447517,0.359426697394711,,0.03461895236881396,,0.027419019248155853,0.007641956301836607,0.006036228465090966,133.2092263296916,133.2092263296916,-0.21135230962459434,,rowing,recovery,2,,,,,,,recovery,recovery,4,,,,,,,,,,,,medium,rowing_default,,,,,2,133.2092263296916,33
296,9867,1,0.7103079273365438,130.23144859434777,133.67050692037827,66.91347951651603,72.31795758766306,134.5067333303748,,-12.845363509724457,0.01873332707326858,-0.027726221320865992,0.7028481990896828,0.5124892767664007,0.44058226534821876,-0.11547146650073026,,,0.014053366297730149,130.23144859434777,66.91347951651603,72.31795758766306,0.6643228381177411,0.620912514677201,0.36065571541506036,,0.04341032344054008,,0.02673008380191158,0.007679952594280253,0.004493076814419206,134.5067333303748,134.5067333303748,-0.2114254303990177,,rowing,recovery,2,,,,,,,recovery,recovery,5,,,,,,,,,,,,medium,rowing_default,,,,,2,134.5067333303748,67
297,9900,1,0.7099571162834764,126.13569204243095,129.60341597667494,64.32716390410177,68.51469206087222,135.5694440302214,,-13.940672569095838,0.019666842336887296,-0.027243080320556102,0.694773912078497,0.5135130555807953,0.4383572304615166,-0.11572576985753537,,,0.015016684689904093,126.13569204243095,64.32716390410177,68.51469206087222,0.6653381647361503,0.612218951790235,0.3616879464254403,,0.05311921294591526,,0.02564714209113788,0.007073236151544052,0.0038075492030499557,135.5694440302214,135.5694440302214,-0.21137940978189634,,rowing,recovery,2,,,,,,,recovery,recovery,6,,,,,,,,,,,,medium,rowing_default,,,,,2,135.5694440302214,100
298,9933,1,0.7121595144271851,121.05926472876679,124.64211881644741,60.707327556376,64.02797843893443,136.34017886527016,,-15.236599651960015,0.019925497586903,-0.025979454998640038,0.684264397546098,0.5149029751779207,0.43481172868559254,-0.11636632541572088,,,0.015092324573440593,121.05926472876679,60.707327556376,64.02797843893443,0.667028653613449,0.6008254307083211,0.36277729674239245,,0.06620322290512792,,0.02347280033322773,0.006047794254578883,0.0037450249004404505,136.34017886527016,136.34017886527016,-0.21083750774810725,,rowing,recovery,2,,,,,,,recovery,recovery,7,,,,,,,,,,,,medium,rowing_default,,,,,2,136.34017886527016,133
299,9967,1,0.7109327623620629,116.14034123169937,119.50036107582103,57.349040276115204,59.458917341494995,136.43739061916463,,-16.55100737923491,0.019212767692780137,-0.0240830446376528,0.6733061762840926,0.5168448884065865,0.43017763565892675,-0.11714618225325003,,,0.015714440444086486,116.14034123169937,57.349040276115204,59.458917341494995,0.669354647433115,0.5897990149085515,0.3643351293800578,,0.07955563252456355,,0.021167973059020954,0.004581225076474763,0.003733574576614744,136.43739061916463,136.43739061916463,-0.20952124196502372,,rowing,recovery,2,,,,,,,recovery,recovery,8,,,,,,,,,,,,medium,rowing_default,,,,,2,136.43739061916463,167
300,10000,1,0.7091811448335648,111.86876179736545,115.4259281942432,54.34285988851339,55.69023390545709,136.02508140974427,,-17.918814850699604,0.018730015357782917,-0.021966764236882035,0.662473824441011,0.5189429261681348,0.42566403884703835,-0.11740269497274208,,,0.015783232297962704,111.86876179736545,54.34285988851339,55.69023390545709,0.6714925916706798,0.5805433201175523,0.3663932606655898,,0.09094927155312749,,0.019208035895751405,0.003343796400134758,0.0036043923294009636,136.02508140974427,136.02508140974427,-0.20804502582968043,,rowing,recovery,2,,,,,,,recovery,recovery,9,,,,,,,,,,,,medium,rowing_default,,,,,2,136.02508140974427,200
301,10033,1,0.7059107748791575,107.93071336831126,111.34725247636891,51.56473109145975,51.93732943821129,135.32376972926195,,-19.337916139887867,0.01856765799004704,-0.019840229186599088,0.6512355327990696,0.5209301610441296,0.4211030565900122,-0.11729564312196017,,,0.015347341530985046,107.93071336831126,51.56473109145975,51.93732943821129,0.6732072819816859,0.5712537481636972,0.3686530401065731,,0.10195353381798866,,0.01757725968073789,0.002782852992135654,0.003592362039497157,135.32376972926195,135.32376972926195,-0.20646254234147574,,rowing,recovery,2,,,,,,,recovery,recovery,10,,,,,,,,,,,,medium,rowing_default,,,,,2,135.32376972926195,233
302,10067,1,0.7018944737501442,104.31706798845462,107.39035282762597,48.9463613354884,48.432712133773826,134.6449307110488,,-20.70679461385889,0.018416670282872555,-0.017817142105858347,0.6393581223319321,0.5230598037741954,0.4165005274578002,-0.11701416439733671,,,0.014768461424976087,104.31706798845462,48.432712133773826,48.9463613354884,0.674763563432173,0.5626295092557314,0.3713560441162177,,0.11213405417644162,,0.016039632864562253,0.002217049505785677,0.003435576394511197,134.6449307110488,134.6449307110488,-0.20451026111298398,,rowing,recovery,2,,,,,,,catch,recovery,1,,,,,,,,,,,,medium,rowing_default,,,,,2,134.6449307110488,267
