frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms,pull_count,wrist_height_mean,wrist_asymmetry,knee_angle_mean,body_center_delta_x,feet_stagger_score
75,2500,1,0.9008363948762417,74.03493853896403,44.253567549874134,97.31236988348118,73.96891621926096,83.86135979059053,79.67413389342833,-9.88854767588673,0.006718936936540049,0.0034374896843119163,0.6380387959988741,0.2664525683688123,0.22153366845598502,-0.15859457761381127,-0.1618707548025084,0.038457939461721796,0.04678804260012921,44.253567549874134,73.96891621926096,97.31236988348118,0.3198427921221183,0.3890626558302044,0.2130623446155063,0.15961012591395846,-0.06921986370808608,0.05345221870154784,0.03746602842683438,0.05224185575932733,0.04545337052999798,79.67413389342833,83.86135979059053,0.05017340648108521,0.05673103092201048,burpee_broad_jump,broad_jump_takeoff,0,,,,,,,broad_jump_takeoff,broad_jump_takeoff,1,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,100,,,,,0.007622040077000736,0.011095586411461855
76,2533,1,0.885312684327364,76.31393783136426,42.094243218259635,103.75172431557041,75.92737601012122,68.33818414857687,42.382965236100766,-9.459909365730574,0.006813940647238199,0.0031352931421997896,0.6354964451696758,0.2595931833546863,0.22579969287802118,-0.16776080862093312,-0.1709663447202336,0.036935159992449014,0.04440691470481663,42.094243218259635,75.92737601012122,103.75172431557041,0.31472982901305724,0.3862714002139453,0.20445653769631533,0.14536625234247388,-0.07154157120088805,0.05909028535384145,0.038072251835641294,0.054099959001974084,0.041972663557183446,42.382965236100766,68.33818414857687,0.05564819355167201,0.06253237715601088,burpee_broad_jump,broad_jump_takeoff,0,,,,,,,broad_jump_takeoff,broad_jump_takeoff,2,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,133,,,,,0.010164390906199028,0.014500675415867526
77,2567,1,0.8688882730901242,77.21261785662256,42.066107485985796,104.56322287479142,75.30008450636781,91.3405177080788,31.39711965954941,-8.859399483517416,0.006858832843076664,0.0029413490506088216,0.632610263779717,0.2531882481093214,0.23057724868673476,-0.17356866380908678,-0.17670986767629657,0.037179946627614785,0.04320399107548172,42.066107485985796,75.30008450636781,104.56322287479142,0.3096787985552862,0.3838974226279433,0.19669769766335654,0.13453953281259448,-0.07421862407265711,0.06215816485076206,0.03843550846781912,0.05556749871577527,0.03975472586169,31.39711965954941,91.3405177080788,0.058628821020923254,0.06568750868060089,burpee_broad_jump,broad_jump_takeoff,0,,,,,,,broad_jump_takeoff,broad_jump_takeoff,3,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,167,,,,,0.013050572296157914,0.016915868777930998
78,2600,1,0.8765805535018444,74.27064590640511,43.87529973862133,105.95578643699506,81.23037166974542,103.05623314342434,,-8.899630507606746,0.007099759052424784,0.0029708963630944874,0.6289230653098915,0.24856349542470008,0.23635875256350863,-0.1688819903298498,-0.17588081391745294,0.04247986123103596,0.042998693012604394,43.87529973862133,81.23037166974542,105.95578643699506,0.30536594452556187,0.3810978392593936,0.19176104632383828,0.13298454240191052,-0.07573189473383174,0.058776503921927764,0.038974113548903,0.05707224584323875,0.03924050290605913,103.05623314342434,103.05623314342434,0.05321266078346102,0.06434034706039449,burpee_broad_jump,broad_jump_takeoff,0,,,,,,,broad_jump_takeoff,broad_jump_takeoff,4,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,200,,,,,0.016737770765983373,0.01758040194283844
79,2633,1,0.8777001217007637,63.04112199521833,41.019098527397674,89.0291561698719,71.64968659022078,66.33003922093884,,-9.196528203502437,0.0068456363589968995,0.00290741466221522,0.6249893690023849,0.24619959645510475,0.243251421018251,-0.14451347944888526,-0.1597969738673699,0.06344963749767277,0.0430131912123286,41.019098527397674,71.64968659022078,89.0291561698719,0.3028793197140321,0.37758552338684204,0.18951987319617739,0.15072409305590453,-0.07470620367280995,0.03879578014027285,0.04009506667878913,0.05872736596710786,0.03990654770048127,66.33003922093884,66.33003922093884,0.029184922082639717,0.04840663819790601,burpee_broad_jump,broad_jump_takeoff,0,,,,,,,flight_or_move,broad_jump_takeoff,1,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,233,,,,,0.02067146707348999,0.016049986570011665
80,2667,1,0.86514921605587,58.53378794549382,41.160424535694105,70.86400326197558,60.620803010021966,29.498607657651274,,-9.85198508632213,0.006872224153758686,0.002794135465204433,0.6213561132943997,0.2455333713145906,0.24932161868006164,-0.1274940204511163,-0.14083496944867674,0.06627500995558357,0.04433185898600374,41.160424535694105,60.620803010021966,70.86400326197558,0.3012543480870495,0.3735063813865083,0.18981239454213172,0.16708985313715288,-0.07225203329945884,0.02272254140497884,0.04103978956556313,0.059168572419677774,0.042531573208081916,29.498607657651274,29.498607657651274,0.014013022561921466,0.031432060248036166,burpee_broad_jump,broad_jump_takeoff,0,,,,,,,flight_or_move,broad_jump_takeoff,2,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,267,,,,,0.02430472278147522,0.012505158999408572
81,2700,1,0.8568070986866951,60.15620574818153,45.74456902582344,59.18579501336336,52.67945285748523,16.510727594087815,,-10.642959227434636,0.006568677295364459,0.0023437201956123884,0.6179068582265989,0.24757018463526873,0.2518247051477963,-0.1043843426255617,-0.1124092897673022,0.07368462200950006,0.04724675958206345,45.74456902582344,52.67945285748523,59.18579501336336,0.3012747713047687,0.37173333232297257,0.1938655979657687,0.19287795510833677,-0.07045856101820386,0.000987642857431914,0.041481384892919894,0.059092776895209954,0.04624928276467354,16.510727594087815,16.510727594087815,-0.0051373092633143535,0.007112594978178216,burpee_broad_jump,flight_or_move,0,,,,,,,flight_or_move,flight_or_move,3,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,0,,,,,0.027753977849276024,0.00965712870156421
82,2733,1,0.9235316663980484,62.48828642154118,52.66263364079615,50.1642921466744,46.118806610646544,79.18353735584107,70.52555567227101,-11.035803316575123,0.00414073355975043,0.001375770330674852,0.6143351957148988,0.25296178889683524,0.2515796236456258,-0.07772178373864164,-0.08352696978341016,0.08233775791683716,0.05132939307724017,52.66263364079615,46.118806610646544,50.1642921466744,0.30435037677994164,0.37331113238258384,0.2015732010137289,0.2237260000189157,-0.0689607556026422,-0.022152799005186824,0.04225102788739407,0.05940979001237254,0.050633225580124,70.52555567227101,79.18353735584107,-0.026437873642108898,-0.017867724368264802,burpee_broad_jump,flight_or_move,0,,,,,,,landing,flight_or_move,1,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,33,,,,,0.03132564036097607,0.008425144570279375
83,2767,1,0.8969068792462349,64.71738357228153,64.92978854843372,42.85764446675016,41.76432316140522,52.75777982249898,90.30649907865008,-12.392741465200714,0.002213285156008357,0.00781740348106,0.6113555981814067,0.25963724069461613,0.2515561568940011,-0.04839662143457541,-0.0603564929692994,0.09080093861423154,0.053724123295142416,64.71738357228153,41.76432316140522,42.85764446675016,0.3075711933551342,0.37553674750660204,0.21170328803409802,0.25319463615319676,-0.06796555415146782,-0.04149134811909874,0.047300582578932396,0.05420478266681866,0.05330639323017568,52.75777982249898,90.30649907865008,-0.04466922472393491,-0.038313471514262565,burpee_broad_jump,flight_or_move,0,,,,,,,landing,flight_or_move,2,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,67,,,,,0.034305237894468155,0.006686543548167834
84,2800,1,0.881855882704258,74.84660532929503,70.30434717679472,38.90008790808757,38.16140040004179,88.1101038098001,110.81914364171233,-13.838633913053311,0.0005278567479583559,0.017494520756202437,0.6083768276924557,0.26814795574927847,0.24960827243980843,-0.019077509871438494,-0.04147847947598587,0.09910318367439631,0.05438621724695289,70.30434717679472,38.16140040004179,38.90008790808757,0.3124097519927054,0.37553674750660204,0.2238861595058516,0.28213175731899326,-0.06312699551389667,-0.05824559781314165,0.052597210626855184,0.05420478266681866,0.05408093997462039,88.1101038098001,110.81914364171233,-0.060962750611293276,-0.055528445014989984,burpee_broad_jump,landing,1,NO_BROAD_JUMP,没有明显向前跳跃，burpee 后需要完成 broad jump,,,,,landing,landing,3,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,0,,,,,0.037284008383419165,0.005754351214017295
85,2833,1,0.8876068314909935,73.56729010729113,73.41966621315252,33.41297157831206,33.9710538208081,101.42219285691539,123.99236817362592,-8.468909427748246,0.0008635506600260206,-0.004622059709107319,0.6017177285562152,0.28608917668645806,0.24465626367120388,-0.024763360302636584,-0.026074684040954463,0.10821273918303331,0.05513217047666103,73.41966621315252,33.41297157831206,33.9710538208081,0.3350133914598599,0.37553674750660204,0.2371649619130562,0.3095943692880644,-0.04052335604674212,-0.07242940737500819,0.044180998862834435,0.05420478266681866,0.05491670606021261,101.42219285691539,123.99236817362592,-0.07582787442873377,-0.06903094032128256,burpee_broad_jump,landing,1,,,,,,,landing,landing,4,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,33,,,,,0.043943107519659685,0.0048694575636124005
86,2867,1,0.9017991878092289,54.33792912269246,74.3491066143927,31.523681787457985,31.105528676720322,110.05245160043128,129.013920556644,-7.386259457583049,0.0002804394694595418,-0.004307450889321174,0.5978935343387962,0.2970088679152328,0.24027965837386162,-0.010884765466878546,-0.013626142023238726,0.1163195384681797,0.055650711395994534,54.33792912269246,31.105528676720322,31.523681787457985,0.3453517140820423,0.3828728510793353,0.24866602174842334,0.3330962603369836,-0.03752113699729298,-0.08443023858856025,0.044992322448012295,0.03496704388479635,0.05548720164880367,110.05245160043128,129.013920556644,-0.08809487204613071,-0.08076560513098982,burpee_broad_jump,landing,1,,,,,,,landing,landing,5,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,67,,,,,0.04776730173707866,0.0042628783779595225
87,2900,1,0.9449313096702099,49.18623738997812,48.524951998930526,28.93910138944101,28.56641614553045,118.13936649438783,132.8938905551975,-6.470377973214864,-6.931643451885049e-05,-0.004240752273326688,0.5941047694044629,0.3087534226604263,0.23316364011874563,-0.00012301127338226983,-0.002640670657391296,0.12451597904597107,0.055700794667058795,48.524951998930526,28.56641614553045,28.93910138944101,0.3560429408220451,0.3943680466605253,0.2614639044988076,0.3546610998566583,-0.0383251058384802,-0.0931971953578507,0.045996037827055275,0.061357132903718456,0.05556479130333636,118.13936649438783,132.8938905551975,-0.09654174296925919,-0.08985264774644232,burpee_broad_jump,landing,1,,,,,,,landing,landing,6,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,100,,,,,0.05155606667141199,0.003890050637012532
88,2933,1,0.9484581425786018,44.8234353927132,44.76166781422804,27.08602386306237,26.351097541119138,125.67927290871525,137.07025876775188,-5.829018216079806,7.650788801993097e-06,-0.003921769073280157,0.5905428171307251,0.3216496845454216,0.22447216304162884,0.009043532656972393,0.00579155156188062,0.13233118453108694,0.05596607870353314,44.76166781422804,26.351097541119138,27.08602386306237,0.36871499222572296,0.39801176817785056,0.2745843768651203,0.3761325343351495,-0.029296775952127596,-0.10154815747002915,0.046367240350263704,0.06228501976473104,0.05586370539571962,125.67927290871525,137.07025876775188,-0.10513885794861608,-0.09795745699144216,burpee_broad_jump,landing,1,,,,,,,landing,landing,7,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,133,,,,,0.05511801894514978,0.0033835462033658947
89,2967,1,0.9508589617908001,41.05163223538671,41.72755769244784,24.88717385444686,24.03855306362741,132.40871464118428,138.145567240138,-5.512481659542441,2.3294045747091815e-05,-0.003360325561696691,0.587066248315243,0.3338161097993689,0.21559356873089022,0.0174752327822626,0.013911530955190052,0.13901404001371442,0.05602042343312449,41.05163223538671,24.03855306362741,24.88717385444686,0.38045736445461514,0.4018817567722835,0.2871748551441226,0.3961507463233414,-0.02142439231766835,-0.1089758911792188,0.047112379752541594,0.0645961052572326,0.05595602042776814,132.40871464118428,138.145567240138,-0.11244955189647698,-0.10550223046196065,burpee_broad_jump,landing,1,,,,,,,landing,landing,8,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,167,,,,,0.05859458776063187,0.002685445868707337
90,3000,1,0.951410498470068,36.13826481398444,37.66520696376865,22.309235403874474,21.478303278481874,135.63332138857635,136.61945566479025,-5.724039350159701,0.000582452545326989,-0.0028554237480457947,0.5837595744798004,0.34633517988847456,0.20532183624511796,0.024937726892273422,0.020613543225345733,0.14386672620778673,0.055756199145241284,36.13826481398444,21.478303278481874,22.309235403874474,0.3923457445003513,0.40491739480170713,0.3003246152765979,0.4151213795591609,-0.012571650301355819,-0.11479676428256302,0.04764821534498078,0.06728785304570714,0.05571795125863555,135.63332138857635,136.61945566479025,-0.11867779426271323,-0.11091573430241275,burpee_broad_jump,landing,1,,,,,,,landing,landing,9,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,200,,,,,0.06190126159607445,0.0020648609309388277
91,3033,1,0.9523307792842388,32.05784885445176,34.09699765615406,19.539574827939077,18.71523096387844,137.80852830747517,134.33494403885598,-6.024474251693928,0.0016077033978102466,-0.002496364974238936,0.5807163320708705,0.3557685931034844,0.19706270106381316,0.032413528103909905,0.028036390690038323,0.147679182791142,0.055469427387944206,32.05784885445176,18.71523096387844,19.539574827939077,0.40038707155032516,0.40779737478033207,0.31115011465664366,0.4306120309472993,-0.007410303230006909,-0.11946191629065561,0.04843439797466689,0.06962796321494119,0.055443800822949495,134.33494403885598,137.80852830747517,-0.12370251918361605,-0.11522131339769527,burpee_broad_jump,landing,1,,,,,,,landing,landing,10,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,233,,,,,0.0649445040050044,0.0016859196456294745
92,3067,1,0.9489194266498089,28.196869896774196,30.582526675233215,16.823195545670387,15.938426556411082,141.37679899113206,132.80360632308802,-6.940292518776528,0.0022119242372617143,-0.00261134875233866,0.5784795423766622,0.36415865706411954,0.18778077765027357,0.043633189891698426,0.03753770255426188,0.15025803003770963,0.05521991139508953,28.196869896774196,15.938426556411082,16.823195545670387,0.4060442228859804,0.4110386278860172,0.3222730912422586,0.44662966910896057,-0.0049944050000367834,-0.12435657786670196,0.049060294105044186,0.0728407607161343,0.05520846543917644,132.80360632308802,141.37679899113206,-0.12981595803022045,-0.11889719770318351,burpee_broad_jump,landing,1,,,,,,,landing,landing,11,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,267,,,,,0.06718129369921266,0.0011242590149954657
93,3100,1,0.9477449730038643,26.47353904912424,28.918567806047974,14.731110315486308,13.8273915036768,143.0573821512067,131.25455589676395,-8.452564966457349,0.0037451621493326983,-0.0020953326771670313,0.5766149658881025,0.3709626893564957,0.17884518476284497,0.05402439030920135,0.04819095057502201,0.15201689112050543,0.05375153375776747,26.47353904912424,13.8273915036768,14.731110315486308,0.4093335454873254,0.41365495767778304,0.3325918332256659,0.4604412159294371,-0.004321412190457619,-0.12784938270377122,0.049710074876483754,0.07583294629473286,0.05374869424587448,131.25455589676395,143.0573821512067,-0.13368634998411075,-0.12201241542343168,burpee_broad_jump,landing,1,,,,,,,landing,landing,12,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,300,,,,,0.06904587018777242,0.0005524926930877694
94,3133,1,0.9430082552134991,25.602602526169225,27.340026974177107,13.205571114380161,12.204732915652954,144.9772180747445,130.9422973413752,-10.141228063693806,0.005200115529878653,-0.0013711758112336337,0.5753034757439122,0.3761880406996197,0.1717641822400207,0.06323006175806123,0.057525756730804053,0.1533270868939221,0.05225429685551052,25.602602526169225,12.204732915652954,13.205571114380161,0.4115314055343375,0.4156633103510258,0.34084467586490197,0.47190931477877,-0.004131904816688348,-0.13106463891386805,0.050597534708922406,0.0797860008420749,0.05225368063193086,130.9422973413752,144.9772180747445,-0.13720243709805283,-0.12492684072968337,burpee_broad_jump,landing,1,,,,,,,landing,landing,13,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,333,,,,,0.07035736033196271,0.00025377210246724236
95,3167,1,0.9360735453665257,26.456961642567705,28.099619397951813,12.305895485714416,11.143456738512398,146.87911728576918,131.4300986881842,-12.979060095245048,0.006801816788453953,-0.0014588705546989085,0.5743920482963188,0.37731725204186173,0.16600586981580573,0.07564452895406887,0.07177406444048043,0.15435138064166232,0.05163187314298553,26.456961642567705,11.143456738512398,12.305895485714416,0.4070825042638565,0.418098582895735,0.34755199981986695,0.48079180096113117,-0.011016078631878479,-0.1332398011412642,0.05135098045795143,0.08157547630499316,0.05163181335321045,131.4300986881842,146.87911728576918,-0.13930537706963483,-0.12717422521289354,burpee_broad_jump,landing,1,,,,,,,landing,landing,14,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,367,,,,,0.07126878777955603,7.857552156342873e-05
96,3200,1,0.9214066751301289,28.44262791360003,29.929988042781094,11.864807091008704,10.760408976073036,149.97202028740224,133.61792912539454,-17.197135061588853,0.007014140206353807,-0.0011293032484471996,0.5743644689847414,0.3763436074017162,0.16191489053867403,0.08961791340533343,0.08574528081938733,0.15475349051912887,0.05161007474091068,28.44262791360003,10.760408976073036,11.864807091008704,0.4003818040520758,0.41962766290873127,0.35230541075135663,0.4880634011644362,-0.019245858856655473,-0.13575799041307957,0.052210583683810353,0.08201549816525455,0.051610073642897415,133.61792912539454,149.97202028740224,-0.14176602843345312,-0.12974995239270604,burpee_broad_jump,landing,1,,,,,,,landing,landing,15,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,400,,,,,0.07129636709113352,1.06459894871902e-05
97,3233,1,0.9074341803789139,31.34210669764181,32.67902681496268,11.864641143019544,10.938507465021562,150.73294575615984,134.57870567498674,-25.9207707875215,0.006638666553918193,-0.0008277598538607627,0.5752436753458784,0.3737346229782558,0.15875784212073013,0.10466566062932066,0.10070948019159326,0.15508370024950915,0.05190714273666186,31.34210669764181,10.938507465021562,11.864641143019544,0.39151696148833515,0.4207590592672776,0.3559522844681766,0.49420453189879215,-0.029242097778942433,-0.13825224743061554,0.052758646084842924,0.0814943694372191,0.051907137835071095,134.57870567498674,150.73294575615984,-0.14396355085336868,-0.13254094400786232,burpee_broad_jump,landing,1,,,,,,,landing,landing,16,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,433,,,,,0.07041716072999649,2.2557817242585543e-05
98,3267,1,0.8952981978654861,33.8661109205962,35.06330393166147,12.096612228701233,11.3453395431748,152.4533935791319,137.65000498329897,-39.462190746911794,0.005818695697986838,-0.0006601889659681143,0.5769613254916678,0.3704719109557686,0.15612078526372325,0.11871322614262922,0.11421104442267943,0.15501591590901803,0.05278265901628006,33.8661109205962,11.3453395431748,12.096612228701233,0.382495511967352,0.42121422600866754,0.35844830994418525,0.4989576472500063,-0.03871871404131555,-0.14050933730582105,0.05304134759513444,0.08126028465965253,0.05278189689834471,137.65000498329897,152.4533935791319,-0.1459998704977735,-0.13501880411386874,burpee_broad_jump,landing,1,,,,,,,landing,landing,17,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,467,,,,,0.06869951058420709,0.0002836417483375042
99,3300,1,0.8868495374917984,34.75468475507821,35.92075525706948,12.420978108005732,11.792385081838152,155.38589411564263,141.15496393506282,-52.60594625601794,0.0054624500612214435,-0.0007090959505440086,0.5796451538682091,0.3679609337200315,0.15381527262423092,0.12894837339223386,0.12456837896848204,0.15453227100231798,0.054727293156894855,34.75468475507821,11.792385081838152,12.420978108005732,0.37597530438689786,0.42145027289118847,0.3599465630531652,0.5027336805672559,-0.045474968504290614,-0.14278711751409068,0.05358487536579408,0.0816944283865146,0.05471795061048106,141.15496393506282,155.38589411564263,-0.1480628877318492,-0.1375113472963319,burpee_broad_jump,landing,1,,,,,,,landing,landing,18,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,500,,,,,0.06601568220766574,0.0010111860707433529
100,3333,1,0.8794739805161953,36.573480744645614,37.29954893291731,13.386226608797433,12.483846441696608,157.17141892196486,142.2803331924662,-69.80207781723108,0.00522382800204822,-0.0008303627915630363,0.5821483358845736,0.3649270009720169,0.15170529813787198,0.139203495948234,0.13483436211161473,0.15404875343497218,0.05624881325772309,36.573480744645614,12.483846441696608,13.386226608797433,0.3689548715911862,0.42099874265836273,0.36089913035284765,0.5059738006211105,-0.05204387106717656,-0.14507467026826287,0.0540464488170985,0.08104992040709509,0.05623408000110799,142.2803331924662,157.17141892196486,-0.1502863325833782,-0.13986300795314768,burpee_broad_jump,landing,1,,,,,,,chest_down,landing,1,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,533,,,,,0.06351250019130128,0.0012873380796012412
101,3367,1,0.8763540796935558,37.0343207256022,37.633746654808895,14.420943722714426,13.37679714176243,157.7773649052085,142.21784439121956,-81.42320800400852,0.004216627528652844,-0.00100186940516072,0.5847430318083378,0.36367963511437806,0.14807394795628095,0.145864594386216,0.14194285201603887,0.15376969681647043,0.057386946264899194,37.0343207256022,13.37679714176243,14.420943722714426,0.36543606826139335,0.42066819473825356,0.3619232019673627,0.5093397914625207,-0.05523212647686021,-0.147416589495158,0.05369115664591445,0.08116544680590075,0.057378584704866925,142.21784439121956,157.7773649052085,-0.15198670914715345,-0.14284646984316277,burpee_broad_jump,landing,1,,,,,,,chest_down,landing,2,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,567,,,,,0.06091780426753712,0.000979601386707385
102,3400,1,0.8696901351213455,37.63703067637827,38.07207853838462,19.048818862364733,14.567538911232209,157.58807779489618,141.33369881778904,-88.17574813107592,0.002224476121503458,-0.001672532763702222,0.5874409807800977,0.3620105033333775,0.14314292333535755,0.15183661133896464,0.1481424676580452,0.15408860379869446,0.05619461011575644,37.63703067637827,14.567538911232209,19.048818862364733,0.3623953356483901,0.4208774530260595,0.3616256710183649,0.512384875146895,-0.058482117377669396,-0.1507592041285301,0.053726433244592246,0.07995858802322678,0.0561747537743926,141.33369881778904,157.58807779489618,-0.15455478041159265,-0.14696362784546751,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,3,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,0,,,,,0.05821985529577722,0.0014937350662819204
103,3433,1,0.8711574040353298,42.46829865745059,39.064926316856024,27.07360662311151,17.54863602482555,156.90601019376032,140.09810868949813,-93.27077888777474,0.0006822595176534281,-0.0015978679019106156,0.5902650230264287,0.3606085859903229,0.136051535155826,0.15663186084990702,0.15283817991022,0.15458700631879635,0.06041884541617856,39.064926316856024,17.54863602482555,27.07360662311151,0.3598828499517916,0.42104893547885464,0.3613343220288542,0.5146178703318551,-0.06116608552706304,-0.15328354830300095,0.053835644976190214,0.08110482276051446,0.06031403932797873,140.09810868949813,156.90601019376032,-0.1563204524826264,-0.15024664412337535,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,4,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,33,,,,,0.055395813049446185,0.0035571816606854156
104,3467,1,0.862935334444046,65.43439464180241,49.938418621185974,53.09215423849643,32.039106059951095,156.70473388877832,140.09076293112997,-94.90474353988735,0.00032246685605969637,-0.0014572423563651497,0.5937569328570692,0.35958738507454235,0.1248227727229515,0.15978709041435732,0.15617900991087144,0.15524238444100738,0.06477293924001878,49.938418621185974,32.039106059951095,53.09215423849643,0.3584204774180631,0.42030201841871656,0.36075429273102155,0.5164035275806774,-0.06188154100065346,-0.15564923484965587,0.0533497950240118,0.07679342255260024,0.06446871692802844,140.09076293112997,156.70473388877832,-0.1583431297076113,-0.15295533999170055,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,5,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,67,,,,,0.05190390321880567,0.006270422270063136
105,3500,1,0.8521865680813789,107.6813097840899,83.27434416241384,97.37588159917775,68.2810738903234,155.43793369887288,138.7492227931049,-98.18321432603592,0.001134337445505416,-0.0005607048781240271,0.5961873254012625,0.35870744571990587,0.11311025534669358,0.16318876489505899,0.15877525644762266,0.15604743981559316,0.06688053130332457,83.27434416241384,68.2810738903234,97.37588159917775,0.3566732906511146,0.4187287196595185,0.36074160078869727,0.5176553013224554,-0.06205542900840394,-0.15691370053375814,0.05377641170551923,0.07459804026697202,0.06672506202986599,138.7492227931049,155.43793369887288,-0.15996797591929102,-0.15385942514822526,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,6,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,100,,,,,0.049473510674612364,0.004557583189094161
106,3533,1,0.849197618663311,135.94667504800196,125.31472715933063,126.56818604134077,112.05734742652024,154.51915364680212,134.43974725616053,-104.90654231594938,0.0019896414672369972,7.890744820220904e-05,0.5985839782694607,0.3593265464013683,0.102115302909167,0.16584876090912007,0.16063671320771308,0.1566886876582392,0.06469062339981292,125.31472715933063,112.05734742652024,126.56818604134077,0.3553429695173462,0.41835702818508064,0.3633101232853905,0.5185857065757628,-0.06301405866773446,-0.15527558329037228,0.05390406915823974,0.07098138943633991,0.06452873139765129,134.43974725616053,154.51915364680212,-0.15883697415059314,-0.15171419243015138,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,7,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,133,,,,,0.04707685780641413,0.0045737927441234505
107,3567,1,0.8388008736073971,149.07406214131274,148.20349907630117,140.2731656451684,136.19926166500588,154.14921361002706,130.66072456618605,-111.05381040869884,0.0029232605010206967,0.0010893891962875484,0.6003593544312005,0.3595372974141138,0.09234393978641466,0.16891696331245498,0.16266208365446516,0.157150406575133,0.063473973393349,148.20349907630117,136.19926166500588,140.2731656451684,0.3535698918488523,0.4176435284920005,0.36550470297937526,0.5193594153323123,-0.06407363664314819,-0.15385471235293707,0.0541485217561805,0.06833071548199388,0.06335607780476402,130.66072456618605,154.14921361002706,-0.15789908783429857,-0.1498103368715756,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,8,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,167,,,,,0.0453014816446744,0.0038668725782297075
108,3600,1,0.8397748097777367,156.37053062016528,158.8973441089759,147.62818530111423,148.16319130754087,151.70839057904658,123.89365770803784,-113.42558593738622,0.0024858346441165536,0.003922535682716095,0.6013353084386401,0.3642168694300705,0.08278335315541457,0.1673994692085456,0.15706816181899208,0.15720395011297641,0.07011172607988662,156.37053062016528,147.62818530111423,148.16319130754087,0.35725119251529347,0.41901025601567987,0.37118254634484743,0.5194850080290624,-0.0617590635003864,-0.14830246168421496,0.053949825880635294,0.07203589105772971,0.06993792608713593,123.89365770803784,151.70839057904658,-0.1527497648596919,-0.14385515850873795,burpee_broad_jump,chest_down,1,,,,,,,chest_down,chest_down,9,,,,,,,,,,,,medium,burpee_broad_jump_default,,,,,,,200,,,,,0.04432552763723474,0.004933622252601577
