frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms
68,2267,1,0.959759071469307,108.33304955406655,121.33539714326824,96.34327691092734,136.22644447607408,81.82870231418389,108.14134189289554,0.0902327778729851,-0.004332033364799716,0.005293875636939062,0.22462334465439826,0.3735515581944842,0.41784848032170957,-0.012720346565627752,-0.0004926767731804043,0.13397203697603863,0.04861279722133624,108.33304955406655,96.34327691092734,136.22644447607408,0.45710504872280955,0.577885238672645,0.28999806766615877,0.4504985370534055,-0.12078018994983541,-0.1605004693872467,0.04355543410754655,0.048775121465920265,0.04687174375779466,81.82870231418389,108.14134189289554,-0.14957367999015364,-0.17142725878433976,farmers_carry,ready,0,,,,,,,ready,ready,3,,,,,,,,,,,,medium,farmers_carry_default,-0.012720346565627752,0.543963860720396,False,100
69,2300,1,0.9596082456409931,108.07217594456458,121.7548900947007,96.5838258988888,137.76465281192344,81.20822144064803,108.10086399767698,0.21502226939728597,-0.004459377107139287,0.005055211520914813,0.22667988691802785,0.37371030020740703,0.41911577301646313,-0.012081983580965834,3.5591538787799966e-06,0.13409990893346277,0.04980627121562443,108.07217594456458,96.5838258988888,137.76465281192344,0.45736143009602886,0.57909961374997,0.29005917031878514,0.45132221788248533,-0.12173818365394112,-0.1612630475637002,0.04354744029188239,0.048194071957496205,0.04736214601047431,81.20822144064803,108.10086399767698,-0.15046298188225082,-0.17206311324514953,farmers_carry,ready,0,,,,,,,ready,ready,4,,,,,,,,,,,,medium,farmers_carry_default,-0.012081983580965834,0.5439412368461489,False,133
70,2333,1,0.9588136300444603,106.43518021472049,121.59589381326884,95.04899783118061,138.5107244350637,80.52989942432013,107.77072008361313,0.31255486226670715,-0.004562316519332016,0.004810495881758421,0.22906392891165256,0.3738107434852439,0.4200835504987162,-0.011271817665049188,0.0006514338810475986,0.134149054297968,0.05106567905545992,106.43518021472049,95.04899783118061,138.5107244350637,0.4575116749257533,0.580186890718594,0.2901098120447345,0.4522014830337524,-0.12267521579284069,-0.1620916709890179,0.04359969702388059,0.04754338146407989,0.047831371873718755,80.52989942432013,107.77072008361313,-0.15144363901542438,-0.1727397029626116,farmers_carry,ready,0,,,,,,,ready,ready,5,,,,,,,,,,,,medium,farmers_carry_default,-0.011271817665049188,0.543822044506669,False,166
71,2367,1,0.9582676067948341,103.4702130375697,121.5469501736861,92.91603911848212,139.87323331395697,80.191923327593,108.32375293141853,0.37806938965888276,-0.004706094883215887,0.004594321684422828,0.2315325391163793,0.3738796187001511,0.4201813492904081,-0.010322909869898832,0.0012180378506738306,0.1342797642123715,0.05264751357134044,103.4702130375697,92.91603911848212,139.87323331395697,0.4576348173251258,0.5813041990174741,0.2901244200751763,0.45308238131551326,-0.12366938169234831,-0.16295796124033696,0.04358681342797116,0.046490174319446735,0.0481911840645588,80.191923327593,108.32375293141853,-0.15253727909623127,-0.17337864338444264,farmers_carry,ready,0,,,,,,,ready,ready,6,,,,,,,,,,,,medium,farmers_carry_default,-0.010322909869898832,0.5437401410192251,False,200
72,2400,1,0.9581885188817978,101.5370814041617,121.14959109948971,92.22955695865542,141.38713683943533,79.91548827843253,108.17704901411622,0.4921808083486731,-0.0048287420037712485,0.004378829635689817,0.23387782212154004,0.37389632575921716,0.41970884839958483,-0.009427763153071044,0.001687555200946741,0.13433425979405322,0.0545857622805659,101.5370814041617,92.22955695865542,141.38713683943533,0.45771047598345244,0.5824669515800375,0.29008217553498183,0.4538403720073903,-0.12475647559658504,-0.16375819647240847,0.04366346788924026,0.045461735848673315,0.048456359873124806,79.91548827843253,108.17704901411622,-0.153596751475669,-0.17391964146914787,farmers_carry,ready,0,,,,,,,ready,ready,7,,,,,,,,,,,,medium,farmers_carry_default,-0.009427763153071044,0.5437282778322696,False,233
73,2433,1,0.9577531740069389,100.30646777698718,120.47271275394344,91.58610925320683,142.59432932618077,79.69749280994886,108.00839180315538,0.5281690732855995,-0.00494278400556254,0.004149991141514833,0.23642646204146475,0.3738699498516302,0.41893584779770016,-0.008596111634414653,0.0020708243435961825,0.13426701980156805,0.05675836259850769,100.30646777698718,91.58610925320683,142.59432932618077,0.4578009236828918,0.5835221335765834,0.28993897602036856,0.4545382800374826,-0.12572120989369162,-0.16459930401711403,0.04371159626259234,0.044151787063856356,0.048601935468133815,79.69749280994886,108.00839180315538,-0.15471944845456992,-0.17447915957965812,farmers_carry,ready,0,,,,,,,ready,ready,8,,,,,,,,,,,,medium,farmers_carry_default,-0.008596111634414653,0.5436629761010409,False,266
74,2467,1,0.9577670767903328,98.62023895775454,118.459900601147,92.41612350906212,142.90306792962096,79.92478130324933,107.75637798892045,0.6454024153058299,-0.005160067353226419,0.003907172832330496,0.2389142652958093,0.3738297592618319,0.4178934520126196,-0.007880355469963424,0.0021195733943008828,0.13421607980557057,0.05952193560377049,98.62023895775454,92.41612350906212,142.90306792962096,0.4579027063187176,0.5846887694773284,0.28975681220494615,0.4550223152808863,-0.1267860631586108,-0.16526550307594018,0.043772819610496845,0.04287070566258629,0.04860085812566245,79.92478130324933,107.75637798892045,-0.15573191855102952,-0.17479908760085075,farmers_carry,ready,0,,,,,,,ready,ready,9,,,,,,,,,,,,medium,farmers_carry_default,-0.007880355469963424,0.5436650615185499,False,300
75,2500,1,0.9579528085887432,98.11659418548902,115.70287776264587,93.20171292442315,141.70229520465398,80.08527466245775,107.44172723780598,0.777930295462733,-0.005511395321013771,0.003629846024807648,0.2413871952262261,0.37370984158750187,0.41722947500417995,-0.007319738187082296,0.001877714446108116,0.13423256826741264,0.061627692154937935,98.11659418548902,93.20171292442315,141.70229520465398,0.45794613565718156,0.5856912640410097,0.28947354751782217,0.45522512378669444,-0.12774512838382812,-0.16575157626887227,0.04377252706232521,0.04161851808915839,0.04819599419275961,80.08527466245775,107.44172723780598,-0.15658222927936638,-0.1749209232583782,farmers_carry,ready,0,,,,,,,ready,ready,10,,,,,,,,,,,,medium,farmers_carry_default,-0.007319738187082296,0.5436929212883115,False,333
76,2533,1,0.9581607356667519,96.76242593885016,110.21359844018697,94.74663958283259,138.17030482583843,80.67152886575056,106.56862188195413,0.9287162402785899,-0.005953284102853186,0.003310986071539541,0.2437264584205098,0.3735046797821755,0.41668857684954025,-0.006831510208245034,0.001599758369019463,0.13442664532087004,0.0634953897926548,96.76242593885016,94.74663958283259,138.17030482583843,0.45793840424355187,0.5865720209101676,0.28907095532079913,0.4553225283239391,-0.1286336166666157,-0.16625157300313997,0.043830411387588336,0.04014712868728447,0.047605537317620704,80.67152886575056,106.56862188195413,-0.15740380362731132,-0.17509934237896854,farmers_carry,ready,0,,,,,,,ready,ready,11,,,,,,,,,,,,medium,farmers_carry_default,-0.006831510208245034,0.5437241103500128,False,366
77,2567,1,0.958357110619545,96.11272936091319,105.99281641330732,95.98219479163397,135.1121193247177,80.62285281621448,105.80839846890555,1.1380537976259417,-0.006386624045374332,0.0028951400220708513,0.24590566597038097,0.37323310406628724,0.4161821539011263,-0.006194045645923701,0.0013858862195403325,0.1348414803893534,0.06520077240619077,96.11272936091319,95.98219479163397,135.1121193247177,0.4578427792717533,0.5874174080781484,0.28862342886082115,0.45543869955856164,-0.12957462880639503,-0.1668152706977405,0.04394469538228369,0.03861826082138039,0.04677212215845048,80.62285281621448,105.80839846890555,-0.15838442273128586,-0.17524611866419507,farmers_carry,ready,0,,,,,,,ready,ready,12,,,,,,,,,,,,medium,farmers_carry_default,-0.006194045645923701,0.5437535665929317,False,400
78,2600,1,0.9588031992316246,96.5051002919121,102.05296995611934,97.59639657164774,131.85295018492897,80.2968054101237,105.46959123539921,1.3501034977559947,-0.007007696441856927,0.0023338122454266367,0.24812649203239986,0.3728604004146244,0.41611412094081274,-0.005692393745785782,0.0008358756719530902,0.13509353463106885,0.06600494268242552,96.5051002919121,97.59639657164774,131.85295018492897,0.45765146986976163,0.587777089882177,0.2880693309594872,0.4552232108328453,-0.1301256200124154,-0.16715387987335806,0.043934467798876865,0.03668568279314716,0.045496641491984915,80.2968054101237,105.46959123539921,-0.15921899082084678,-0.17508876892586922,farmers_carry,ready,0,,,,,,,ready,ready,13,,,,,,,,,,,,medium,farmers_carry_default,-0.005692393745785782,0.5438204798847437,False,433
79,2633,1,0.9593613334000111,97.03021072972646,95.83616779787822,99.54642192710095,126.18840815313982,80.80727493810234,104.95584238463177,1.576137324593621,-0.007505175732476137,0.0016753797444998767,0.25019126339807873,0.3724215870389869,0.41623931010330967,-0.005249904446497086,0.000529001510175882,0.13566862465332952,0.06622244536352945,95.83616779787822,99.54642192710095,126.18840815313982,0.45737739084964896,0.587770774858465,0.2874657832283249,0.45501693938148835,-0.130393384008816,-0.16755115615316346,0.043750138841210366,0.03497838065289864,0.0437922183305593,80.80727493810234,104.95584238463177,-0.16007142543633895,-0.17503088686998794,farmers_carry,ready,0,,,,,,,ready,ready,14,,,,,,,,,,,,medium,farmers_carry_default,-0.005249904446497086,0.5439042000100016,False,466
80,2667,1,0.9590378999710083,97.80524764162703,90.22898232869154,100.99273224356145,119.86958001528528,80.8755350188254,104.75547504643879,1.8824749535032055,-0.008089406299795014,0.001051884582208886,0.2522190528636756,0.3719449750462348,0.41675381555754865,-0.004877329761585457,-8.591483995998119e-05,0.13597703828918667,0.06494543921194151,90.22898232869154,100.99273224356145,119.86958001528528,0.45711137602245405,0.5874913043508662,0.28677857407001556,0.4546297537216813,-0.1303799283284121,-0.16785117965166574,0.04350694938003025,0.033026692511767985,0.04127914089983614,80.8755350188254,104.75547504643879,-0.1608848267498511,-0.17481753255348048,farmers_carry,ready,0,,,,,,,carrying,ready,1,,,,,,,,,,,,medium,farmers_carry_default,-0.004877329761585457,0.9938556849956512,True,0
81,2700,1,0.9580207355320454,98.73897888568916,86.96383800630159,102.20695130416831,115.48813888465735,81.51142616321577,105.19732513946542,2.22053754619454,-0.008583893378867445,0.0004942924499507007,0.25404761807880877,0.37152079155511675,0.41805395796636863,-0.004533060464162199,-0.0005500173356958379,0.13628366082963433,0.061643764962304816,86.96383800630159,102.20695130416831,115.48813888465735,0.4568811471868973,0.5871296246511134,0.2861604359233362,0.45433960828696834,-0.13024847746421608,-0.16817917236363217,0.04321523046225618,0.031403953661412215,0.038474318314555916,81.51142616321577,105.19732513946542,-0.16164855788498989,-0.1747097868422744,farmers_carry,ready,0,,,,,,,ready,ready,1,,,,,,,,,,,,medium,farmers_carry_default,-0.004533060464162199,0.5437031103298068,False,33
82,2733,1,0.957379937171936,99.33069813482825,81.47738482170925,103.02694617908632,108.24612071198626,82.15695058527079,105.50069781669875,2.531539045154554,-0.008940212775284699,-3.68814700458221e-05,0.2557070398679865,0.37114360236789967,0.4197667201030529,-0.004256726007087894,-0.0008474177657161137,0.13654594759907096,0.0570045350487668,81.47738482170925,103.02694617908632,108.24612071198626,0.45665734757577037,0.5863381957931594,0.28562985716002903,0.4541052756893683,-0.129680848217389,-0.16847541852933928,0.042881453132775894,0.030129048336701797,0.03547438827419737,82.15695058527079,105.50069781669875,-0.16231909875603395,-0.1746317383026446,farmers_carry,ready,0,,,,,,,carrying,ready,1,,,,,,,,,,,,medium,farmers_carry_default,-0.004256726007087894,0.9936069905757904,True,0
83,2767,1,0.9558854103088379,100.44252113561457,77.28097247300617,104.17686083790328,101.89071367876896,82.92046098493459,105.98086168791112,2.8698608059946156,-0.009237356884025296,-0.0005778442135023076,0.2573974000577069,0.3708235072511152,0.42208302026291455,-0.004123844703039499,-0.0009196041040497618,0.1368467744193228,0.0507082877482222,77.28097247300617,101.89071367876896,104.17686083790328,0.45650745977058815,0.5853377236090148,0.28513955473164215,0.4539857353670436,-0.12883026383842666,-0.16884618063540147,0.042467431562431865,0.028389107147619972,0.03166210219452747,82.92046098493459,105.98086168791112,-0.16291430400064508,-0.1747780572701578,farmers_carry,ready,0,,,,,,,carrying,ready,2,,,,,,,,,,,,medium,farmers_carry_default,-0.004123844703039499,0.9933828115463257,True,0
84,2800,1,0.9545355439186096,101.60507919498546,73.70806296488594,106.2326029869547,96.8593830684379,85.00123052156827,107.10775930739162,3.181549340847541,-0.009566300197817268,-0.0011477215719271298,0.2589911623178818,0.3705563572287269,0.4241093903944196,-0.004248514210670669,-0.0009237977247081006,0.13704518555168374,0.04479120551764022,73.70806296488594,96.8593830684379,106.2326029869547,0.45641660475781365,0.5844903971681225,0.2846961096996401,0.45383044879012424,-0.1280737924103088,-0.16913433909048414,0.04208884563413411,0.026683592961330424,0.027738572573646505,85.00123052156827,107.10775930739162,-0.1632626915345578,-0.1750059866464105,farmers_carry,ready,0,,,,,,,ready,ready,1,,,,,,,,,,,,medium,farmers_carry_default,-0.004248514210670669,0.5431803315877914,False,33
85,2833,1,0.9479765556752682,104.44932781150453,72.72429990948697,109.39695953582604,93.2203184850863,86.60236343131177,108.6598080565189,3.463490599654187,-0.009839353706092941,-0.001599064331174569,0.26063785121027294,0.3703747932799072,0.4264013831790367,-0.004373328261730273,-0.0007629052326822393,0.13728558729096055,0.038123979988274034,72.72429990948697,93.2203184850863,109.39695953582604,0.45642219221210634,0.5838078527250377,0.284327394347708,0.4538540754649001,-0.12738566051293132,-0.1695266811171921,0.041493511054505786,0.024711040263741185,0.02316722025627309,86.60236343131177,108.6598080565189,-0.16360132491520893,-0.17545203731917533,farmers_carry,ready,0,,,,,,,ready,ready,2,,,,,,,,,,,,medium,farmers_carry_default,-0.004373328261730273,0.5421964833512902,False,66
86,2867,1,0.9417341612279415,109.39111715751628,72.61932769954969,115.05533785412005,89.79806058729147,87.6264431900578,110.69866343778513,3.606294913364512,-0.010095249120028316,-0.001975650344968939,0.26239121091960627,0.37025420019942235,0.4284121649565379,-0.00455628288143567,-0.0007033099438427789,0.13756702292281164,0.03054594812448715,72.61932769954969,89.79806058729147,115.05533785412005,0.45650435419199353,0.5831532885058014,0.28400404620685116,0.45387455777935426,-0.12664893431380786,-0.1698705115725031,0.041015181646118,0.0230943733974586,0.018631189041325096,87.6264431900578,110.69866343778513,-0.163884225716177,-0.17585679742882926,farmers_carry,ready,0,,,,,,,ready,ready,3,,,,,,,,,,,,medium,farmers_carry_default,-0.00455628288143567,0.5412601241841912,False,100
87,2900,1,0.9357733279466629,113.66838737403663,74.3040011380853,119.06603519496983,87.34292298262609,88.54588861923261,111.46520832198135,3.720154038700493,-0.010294977741173002,-0.0022576367412841447,0.26401796458894455,0.3701551880284646,0.42966315873563715,-0.00462142954222069,-0.0007172310847224319,0.13778902780365937,0.02350734693113646,74.3040011380853,87.34292298262609,119.06603519496983,0.45656123200152837,0.5822964953117996,0.2837491440554008,0.4538919016880569,-0.12573526331027124,-0.17014275763265607,0.04062041225084529,0.02162129102652852,0.014780822930880249,88.54588861923261,111.46520832198135,-0.16417198790396242,-0.17611352736134955,farmers_carry,ready,0,,,,,,,ready,ready,4,,,,,,,,,,,,medium,farmers_carry_default,-0.00462142954222069,0.5403659991919995,False,133
88,2933,1,0.9304671473801136,117.18050211281756,76.79173909794936,122.34629176071269,87.16199736648714,89.53877387322747,112.3231494982131,3.8535251028402744,-0.010465770136001005,-0.002221050300823153,0.2656728105428194,0.370124610177349,0.43075201972873634,-0.004740128522146523,-0.0007687381062872499,0.13791753659837666,0.01650572149124355,76.79173909794936,87.16199736648714,122.34629176071269,0.45674587863752375,0.5818208019672075,0.28350334171717423,0.453991445323307,-0.12507492332968378,-0.17048810360613276,0.04044385928764795,0.02057567630505691,0.010146753742119501,89.53877387322747,112.3231494982131,-0.16438004848061413,-0.17659615873165127,farmers_carry,ready,0,,,,,,,ready,ready,5,,,,,,,,,,,,medium,farmers_carry_default,-0.004740128522146523,0.539570072107017,False,166
89,2967,1,0.9245183877646923,121.81546904598738,82.64777848062478,127.38692402317508,89.17265399135881,90.74248283220501,113.64441426435337,3.943270024092042,-0.010629185410349759,-0.0019686294366920627,0.2673564709699623,0.37017728137726247,0.4322712181623036,-0.0048896053795628785,-0.0008807747953156668,0.1381171827074943,0.009808400946135519,82.64777848062478,89.17265399135881,127.38692402317508,0.45710221202389206,0.5825151196540331,0.2832523507306329,0.4542170219364528,-0.12541290763014107,-0.17096467120581993,0.040245317964831884,0.019249392632396584,0.00509356627194367,90.74248283220501,113.64441426435337,-0.16462997792686743,-0.17729936448477235,farmers_carry,ready,0,,,,,,,carrying,ready,1,,,,,,,,,,,,medium,farmers_carry_default,-0.0048896053795628785,0.9886777581647038,True,0
90,3000,1,0.9232952669262886,127.64992614115938,87.51227991982428,134.97918151481073,91.48701374064728,91.16124037250341,114.77353500720675,4.106365011707296,-0.01076772096048953,-0.001758752974087095,0.2690946481135663,0.3704411596905739,0.4344934642201979,-0.005367585744243874,-0.0012559096216253028,0.13824257119749778,0.004536277343635214,87.51227991982428,91.48701374064728,134.97918151481073,0.45783723599051945,0.5839632769220191,0.2830450833906282,0.45452548830758494,-0.12612604093149965,-0.1714804049169567,0.03977283886200466,0.017445430556358155,0.0006421036103411652,91.16124037250341,114.77353500720675,-0.16492008286244614,-0.17804072697146714,farmers_carry,ready,0,,,,,,,carrying,ready,2,,,,,,,,,,,,medium,farmers_carry_default,-0.005367585744243874,0.9884942900389433,True,0
91,3033,1,0.9239976406097412,133.3813179223357,92.92762165795556,142.6628540091048,93.52091876459343,90.86263679298678,115.42790852618015,4.292091181910788,-0.01092591892488769,-0.001678333013469718,0.2707659289429293,0.3707732968031395,0.43684791158004516,-0.005933224446889319,-0.0017111561941075197,0.13840274177142298,0.006383929641547802,92.92762165795556,93.52091876459343,142.6628540091048,0.4586952506475205,0.5856459931109784,0.2828513429587584,0.45487306032702207,-0.12695074246345794,-0.17202171736826366,0.03926886094545514,0.015334413174552714,0.006239818330233228,90.86263679298678,115.42790852618015,-0.1652868902861638,-0.17875654445036357,farmers_carry,carrying,0,,,,,,,carrying,carrying,3,,,,,,,,,,,,medium,farmers_carry_default,-0.005933224446889319,0.9885996460914611,True,0
92,3067,1,0.9250930286943913,137.68687745739317,97.69036732988395,148.45331411795325,95.76101720183031,90.73382740340672,116.00285696754604,4.56284688658106,-0.011076147621519403,-0.001728571958592957,0.27235105870859816,0.3711532956660916,0.43907941493142,-0.006566831409341993,-0.002175559824789149,0.13851752119292304,0.01163447068317464,97.69036732988395,95.76101720183031,148.45331411795325,0.45960994333570715,0.58758112991824,0.28269664799647615,0.45523874771864165,-0.12797118658253281,-0.1725420997221655,0.038498204946607224,0.013068854921897384,0.011557012385869004,90.73382740340672,116.00285696754604,-0.16567267609842584,-0.17941152334590513,farmers_carry,carrying,0,,,,,,,carrying,carrying,4,,,,,,,,,,,,medium,farmers_carry_default,-0.006566831409341993,0.9887639543041586,True,0
93,3100,1,0.9284120425581932,140.2921543758312,102.81536768794936,151.89358823144255,98.45496374308397,90.01872568834497,116.55655568466989,4.689390894618934,-0.011269999191344743,-0.0017310541105309421,0.27414627406128955,0.3715813696734923,0.4411452272396612,-0.007174579764796129,-0.0022646558442993934,0.13893727000673045,0.0170438761432026,102.81536768794936,98.45496374308397,151.89358823144255,0.46052011830059775,0.5896895970087138,0.2826426210463868,0.45580050049605,-0.12916947870811607,-0.17315787944966315,0.037636280328120574,0.01105241593031953,0.016673988424110688,90.01872568834497,116.55655568466989,-0.16593344494900783,-0.18038231395031837,farmers_carry,carrying,0,,,,,,,carrying,carrying,5,,,,,,,,,,,,medium,farmers_carry_default,-0.007174579764796129,0.989261806383729,True,0
94,3133,1,0.9296357333660126,142.70120320148217,107.2299797518071,154.6597313028292,100.48648865124238,89.92434780757387,117.21170772466984,4.7030605198802915,-0.011511382916896276,-0.001632094922775712,0.2759665669703485,0.37207503258737384,0.44342452941015764,-0.007556375990349578,-0.0019427434356018485,0.13894685415203975,0.022246395217099854,107.2299797518071,100.48648865124238,154.6597313028292,0.46139012204132057,0.5921846440727023,0.28275994313342706,0.45664056232834493,-0.13079452203138175,-0.17388061919491787,0.03691639839565367,0.009308611498171034,0.02132952584837849,89.92434780757387,117.21170772466984,-0.1661341589204837,-0.181627079469352,farmers_carry,carrying,0,,,,,,,carrying,carrying,6,,,,,,,,,,,,medium,farmers_carry_default,-0.007556375990349578,0.9894453600049018,True,0
95,3167,1,0.932391818612814,143.9294427159229,111.4657537580724,156.69018515760496,103.3846136668264,89.72987497751573,117.62664980954123,4.61218258810418,-0.011673204723616354,-0.001477971638014762,0.2779889234378064,0.37258136114910145,0.44533854186185323,-0.007949307873033537,-0.0013559569389618414,0.13905028246529363,0.027194734839225552,111.4657537580724,103.3846136668264,156.69018515760496,0.4622703227387969,0.5946270356102197,0.28289239955940604,0.45761769033279925,-0.13235671287142275,-0.17472529077339322,0.03654824865425151,0.0077563228383836945,0.02564669869640586,89.72987497751573,117.62664980954123,-0.1663309987635566,-0.18311958278322987,farmers_carry,carrying,0,,,,,,,carrying,carrying,7,,,,,,,,,,,,medium,farmers_carry_default,-0.007949307873033537,0.989858772791922,True,0
96,3200,1,0.9351436719298363,144.40678735526006,113.07064287294426,158.10922378331105,105.17047447252118,89.063354276375,117.46409445893022,4.381567531199464,-0.011750045419202871,-0.0013445453531389802,0.28018500596378637,0.3730691990536868,0.4467785069119508,-0.008352855386365328,-0.0007153067477076102,0.1390438228990011,0.03137380278458131,113.07064287294426,105.17047447252118,158.10922378331105,0.46309402846924125,0.5965761161624661,0.2830443696381324,0.4585599474022048,-0.13348208769322484,-0.1755155777640724,0.03680854681460938,0.006909347874395131,0.029046516873613162,89.063354276375,117.46409445893022,-0.1664940534117116,-0.1845371021164332,farmers_carry,carrying,0,,,,,,,ready,carrying,1,,,,,,,,,,,,medium,farmers_carry_default,-0.008352855386365328,0.5402715507894754,False,33
97,3233,1,0.9379640258848667,144.6135244921094,113.09730573839718,159.03564823435588,105.27768459836498,88.66321968553999,116.34624272795695,4.102671844995043,-0.011734294980925103,-0.001244130462637827,0.28239396964568686,0.3735101550046847,0.4475273465101058,-0.008650810481443678,-2.6645564416385184e-05,0.1390399742848086,0.03502669350101223,113.09730573839718,105.27768459836498,159.03564823435588,0.46379899598332214,0.5981950988272224,0.2832213140260472,0.45946026796039213,-0.1343961028439003,-0.1762389539343449,0.037206211334384794,0.006407845350803389,0.03197498298911093,88.66321968553999,116.34624272795695,-0.16668178921668758,-0.18579611865200216,farmers_carry,carrying,0,,,,,,,ready,carrying,2,,,,,,,,,,,,medium,farmers_carry_default,-0.008650810481443678,0.54069460388273,False,66
98,3267,1,0.9420451261103153,144.33516057308546,112.6342461185242,159.36156419658224,104.90312762457881,87.5267578237631,115.06423591163343,3.5763971260206184,-0.011617151134707312,-0.0011554330572906943,0.28498341084231943,0.3738814854224113,0.4472314329487341,-0.008875015036530617,0.0006272311594722816,0.13883148247278618,0.038005467540585,112.6342461185242,104.90312762457881,159.36156419658224,0.46437664270711054,0.5991281235114078,0.28338632813771203,0.46025275076858146,-0.13475148080429722,-0.17686642263086944,0.038086654025038254,0.007942895204264906,0.033467924771969824,87.5267578237631,115.06423591163343,-0.16688444049415965,-0.18684840476757916,farmers_carry,ready,0,,,,,,,ready,ready,3,,,,,,,,,,,,medium,farmers_carry_default,-0.008875015036530617,0.5413067689165473,False,100
99,3300,1,0.9459281899034977,139.51100708736388,110.48869521045035,154.9713852428927,104.16947878651189,86.0041957659572,113.86126341547515,2.9073134104530407,-0.011323479669752924,-0.0010273872709309062,0.2876532389655213,0.37422215413634946,0.4464227382339905,-0.009048170141883492,0.0012713020948248682,0.13883825921980406,0.040113416256337395,110.48869521045035,104.16947878651189,154.9713852428927,0.4648634515910997,0.6000679429418949,0.28358085668159916,0.4609750175675704,-0.1352044913507952,-0.17739416088597126,0.039402502991803076,0.009741667373795906,0.033609614892955,86.0041957659572,113.86126341547515,-0.16708637856820607,-0.18770194320373645,farmers_carry,ready,0,,,,,,,ready,ready,4,,,,,,,,,,,,medium,farmers_carry_default,-0.009048170141883492,0.5418892284855247,False,133
100,3333,1,0.9478363245725632,135.2348251386396,108.53748465788584,152.56024238547369,103.47810096223074,84.93749717357986,112.76891060951378,2.280631174552874,-0.010769929673296532,-0.0008254847598058098,0.29035968815901575,0.3744516596291349,0.44564592564531047,-0.00919493709762547,0.0019133902386051181,0.13916455630770183,0.04193500647439252,108.53748465788584,103.47810096223074,152.56024238547369,0.46531748485907914,0.6009025702809634,0.2835858343991906,0.46167671142956895,-0.13558508542188424,-0.17809087703037835,0.04054940100617446,0.012378285144422333,0.03273971865085852,84.93749717357986,112.76891060951378,-0.16756449090551767,-0.188617263155239,farmers_carry,ready,0,,,,,,,ready,ready,5,,,,,,,,,,,,medium,farmers_carry_default,-0.00919493709762547,0.5421754486858845,False,166
101,3367,1,0.950043261051178,127.66979966608173,107.16375495625883,146.79265985868565,104.77311660263852,83.38291230084853,111.45418663157577,1.6720270823971795,-0.01017384899326825,-0.0005828958942474949,0.29299132130564076,0.37468807425448014,0.4451497835376097,-0.009489961126045214,0.0023456790210821484,0.13943163191370792,0.04406672122050572,107.16375495625883,104.77311660263852,146.79265985868565,0.4657862667900073,0.6017198497390365,0.28358988171895294,0.4622141257375258,-0.13593358294902919,-0.17862424401857285,0.04139857182548392,0.014964488376997048,0.03180869259691721,83.38291230084853,111.45418663157577,-0.16791094739549878,-0.1893375406416469,farmers_carry,ready,0,,,,,,,ready,ready,6,,,,,,,,,,,,medium,farmers_carry_default,-0.009489961126045214,0.5425064891576767,False,200
102,3400,1,0.9515902623534203,122.32759618523562,106.74960447192012,143.03181824920492,105.38638316010885,81.57319370230854,110.69927867544237,1.2204814402064534,-0.00955132560244231,-0.00030675023391563773,0.29541694415359526,0.37494005432714594,0.4446284648479158,-0.009902483536182893,0.0024337704792784178,0.1397068787347584,0.04556166561338144,106.74960447192012,105.38638316010885,143.03181824920492,0.4663594499062064,0.6024986253406381,0.2835206587480854,0.46262509337775415,-0.13613917543443171,-0.17910443462966874,0.04212777181439564,0.017697006417480638,0.03024512717825136,81.57319370230854,110.69927867544237,-0.16831401993767478,-0.18989484932166276,farmers_carry,ready,0,,,,,,,ready,ready,7,,,,,,,,,,,,medium,farmers_carry_default,-0.009902483536182893,0.5427385393530131,False,233
103,3433,1,0.9485738091170788,117.82946851980047,103.64507656112298,141.24927414891235,103.93277345439782,81.20528462887346,110.03109999474522,0.8483232868315702,-0.009042699834231572,0.0002394448320650161,0.2979147082249112,0.37523312180678825,0.4418363209711817,-0.010430726080234688,0.0021447861638029483,0.13994728775898224,0.0494156541116569,103.64507656112298,103.93277345439782,141.24927414891235,0.4670053015958237,0.6032591135637627,0.28346094201775274,0.4628623316376078,-0.136253811967939,-0.17940138961985508,0.042796041262831416,0.020677011290096584,0.026747863859942506,81.20528462887346,110.03109999474522,-0.16847256116468792,-0.19033021807502215,farmers_carry,ready,0,,,,,,,ready,ready,8,,,,,,,,,,,,medium,farmers_carry_default,-0.010430726080234688,0.5422860713675618,False,266
