frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms,pull_count,wrist_height_mean,wrist_asymmetry,knee_angle_mean
35,1167,1,0.7118026707321405,147.73481998300545,155.9308708038499,103.84775962064032,82.69567255689944,103.03673814318628,,-58.749222776749825,-0.007484318790199459,-0.008979959026722197,0.7088687045123433,0.5201928176340488,0.44202631478830545,0.08120601656747323,,,0.031282034073779545,147.73481998300545,82.69567255689944,103.84775962064032,0.5779733700776273,0.7338876280401009,0.46241226519047035,,-0.1559142579624736,,0.028448356798581997,0.0017142498299751,0.010132431117025888,103.03673814318628,103.03673814318628,-0.19751494157289154,,skierg,bottom,0,,,,,,,bottom,bottom,8,,,,,,,,,,,,medium,skierg_default,,,,,,,167,0,0.6636693661584616,,151.83284539342768
36,1200,1,0.7148413225077093,148.526373017588,156.0975260028885,106.168523249273,85.23347923435027,105.89243391931576,,-57.438636900498885,-0.009000531586885248,-0.009901698549355058,0.7108958282410581,0.5163612610270706,0.448450097994327,0.0824018789466579,,,0.03102414405522484,148.526373017588,85.23347923435027,106.168523249273,0.5768668910473044,0.7337041452084266,0.4558556310068368,,-0.15683725416112226,,0.027260325271772662,0.001352806736774981,0.008922798268023105,105.89243391931576,105.89243391931576,-0.20386372246836038,,skierg,bottom,0,,,,,,,bottom,bottom,9,,,,,,,,,,,,medium,skierg_default,,,,,,,200,0,0.6642196192686398,,152.31194951023826
37,1233,1,0.7173591684550047,149.4858153642892,156.69747306974824,108.58631760287031,87.48731807683808,108.16184255354241,,-56.02532314266489,-0.010501024139248558,-0.010855050807787002,0.7128424866650328,0.5124819220135206,0.4551070744667429,0.08102927864293166,,,0.030753582510236886,149.4858153642892,87.48731807683808,108.58631760287031,0.5758501888011097,0.73327269859862,0.44911365522593166,,-0.15742250979751027,,0.025056938255907428,0.004737575112381256,0.00787943675125558,108.16184255354241,108.16184255354241,-0.20794282555237886,,skierg,bottom,0,,,,,,,bottom,bottom,10,,,,,,,,,,,,medium,skierg_default,,,,,,,233,0,0.6623069928479348,,153.0916442170187
38,1267,1,0.7191624911502004,150.69745467216873,157.416550049379,110.85299044287673,89.36261459493231,111.12229993436547,,-54.65811557249905,-0.011568552537092665,-0.011758664861536653,0.7147400870483226,0.5087470577890629,0.4618381443666608,0.07820108824527915,,,0.03033562453101532,150.69745467216873,89.36261459493231,110.85299044287673,0.5749001697475202,0.7329393382752014,0.4425939458306056,,-0.15803916852768118,,0.022196320894319766,0.008027545053924489,0.006713343925090535,111.12229993436547,111.12229993436547,-0.21060236832441584,,skierg,bottom,0,,,,,,,bottom,bottom,11,,,,,,,,,,,,medium,skierg_default,,,,,,,267,0,0.6589805904235677,,154.05700236077388
39,1300,1,0.7204097011126578,151.75546630298754,158.18509361543153,112.88572881511767,90.98997551692916,113.41632129430067,,-53.38129184008012,-0.012165168165754336,-0.01241943132200341,0.7163892736691891,0.5050758083050803,0.46835244751028016,0.07595740109610785,,,0.030202652042247435,151.75546630298754,90.98997551692916,112.88572881511767,0.57378747662193,0.7326773431161926,0.4363641399882304,,-0.15888986649426262,,0.019353294018427326,0.011163524770947031,0.005554913685214414,113.41632129430067,113.41632129430067,-0.21350786930793197,,skierg,bottom,0,,,,,,,bottom,bottom,12,,,,,,,,,,,,medium,skierg_default,,,,,,,300,0,0.6559545933790395,,154.97027995920953
40,1333,1,0.7211443316191435,152.89893499085048,158.90442730367403,115.12094700505216,92.53252570987749,115.4299804270331,,-51.880630087371586,-0.012369833315635266,-0.012735576180678996,0.7181026366402986,0.5010832788869518,0.4755007219704298,0.07347311037242037,,,0.030183320560748118,152.89893499085048,92.53252570987749,115.12094700505216,0.5726778965859919,0.7325330165954621,0.42948866118791174,,-0.15985512000947022,,0.016748659671128593,0.013508907531835082,0.004528652551390953,115.4299804270331,115.4299804270331,-0.21684521720302238,,skierg,bottom,0,,,,,,,bottom,bottom,13,,,,,,,,,,,,medium,skierg_default,,,,,,,333,0,0.6525187950487518,,155.90168114726225
41,1367,1,0.7232021111994982,154.3720447675993,160.53834799315882,117.45092630735915,93.45304585581255,117.05829592405418,,-50.17546271669271,-0.012501014547203853,-0.012915323685566239,0.7196822015117752,0.4970215914693281,0.48272795630128756,0.07061826183306509,,,0.03069408027916585,154.3720447675993,93.45304585581255,117.45092630735915,0.5717659934008468,0.7325633369092756,0.42227718953780946,,-0.16079734350842878,,0.014878612809656293,0.015555756549860394,0.0036896002233941967,117.05829592405418,117.05829592405418,-0.2203142202652836,,skierg,bottom,0,,,,,,,bottom,bottom,14,,,,,,,,,,,,medium,skierg_default,,,,,,,367,0,0.6488419170766949,,157.45519638037905
42,1400,1,0.7240289715118706,155.4650413101784,161.98669924069728,119.54016894350958,94.7295654099291,118.46656983216512,,-48.28295506352122,-0.011971105564398838,-0.013005761645921057,0.721237957133278,0.4929070060526495,0.49032864719190844,0.06687946602365982,,,0.03126083647844222,155.4650413101784,94.7295654099291,119.54016894350958,0.5710431483824965,0.7327645793766301,0.4147708637228024,,-0.1617214309941336,,0.01332490859427003,0.01725829557178488,0.0029887524787893124,118.46656983216512,118.46656983216512,-0.22366907872411504,,skierg,bottom,0,,,,,,,return,bottom,1,,,,,,,,,,,,medium,skierg_default,,,,,,,400,0,0.6444254952291169,,158.72587027543784
43,1433,1,0.7249049060046673,156.73852113121265,163.6332441031424,122.35838491024997,96.85811349915788,120.38338308565449,,-45.307924914059164,-0.009560759019232413,-0.0125707090430422,0.7219305162742047,0.48725382179088683,0.5014567411954647,0.06120596334222787,,,0.03246580048149951,156.73852113121265,96.85811349915788,122.35838491024997,0.5702202378073314,0.7331166964475995,0.4042874057744423,,-0.16289645864026803,,0.012987689252712424,0.017979552398025667,0.002675551260156982,120.38338308565449,120.38338308565449,-0.228643770387022,,skierg,bottom,0,,,,,,,return,bottom,2,,,,,,,,,,,,medium,skierg_default,,,,,,,433,0,0.6377115556710804,,160.18588261717753
44,1467,1,0.7235979349352419,157.77027502317785,164.6813598382347,125.54958963755313,100.87502433143021,121.99261464314304,,-41.83846909035014,-0.007541346866507268,-0.01214363323515329,0.7216677672345768,0.4814562071394493,0.5128014686230747,0.054428368711239974,,,0.03363323776556249,157.77027502317785,100.87502433143021,125.54958963755313,0.569516488979779,0.7335259959026941,0.3933959252991195,,-0.16400950692291505,,0.015319294593753939,0.01663578276914921,0.00297681677765624,121.99261464314304,121.99261464314304,-0.23285007557622261,,skierg,return,0,,,,,,,return,return,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,0,0.6300166743085956,,161.2258174307063
45,1500,1,0.7229257998988032,158.61958276397172,165.90222222560678,128.07552717270352,104.09791739799546,124.37459043915693,,-38.33394896054534,-0.005129383325017235,-0.011550782077744234,0.7208121925390599,0.47599380274387376,0.5235268519782138,0.04645157306856207,,,0.035099119749135724,158.61958276397172,104.09791739799546,128.07552717270352,0.5688536732360345,0.7343269866683402,0.38313393225171305,,-0.16547331343230565,,0.019704179540145632,0.01394349211683667,0.002893290135992591,124.37459043915693,124.37459043915693,-0.23538201342924697,,skierg,return,0,,,,,,,return,return,4,,,,,,,,,,,,medium,skierg_default,,,,,,,33,0,0.6210806373434686,,162.26090249478926
46,1533,1,0.7229516319930553,159.4084132118503,167.52494893382314,130.7985112777873,105.73178394810701,126.35773424380592,,-34.795144097054234,-0.0027393166718411213,-0.011009282929504038,0.7207183092917232,0.47094411645089596,0.5335599165994493,0.03678856299597755,,,0.0366122371995531,159.4084132118503,105.73178394810701,130.7985112777873,0.5683644082235502,0.7352980094749086,0.3735238246782418,,-0.16693360125135848,,0.021788844869441822,0.01135439432990756,0.002264385386571481,126.35773424380592,126.35773424380592,-0.23576412967011745,,skierg,return,0,,,,,,,return,return,5,,,,,,,,,,,,medium,skierg_default,,,,,,,66,0,0.6106576126842798,,163.4666810728367
47,1567,1,0.7258837213739753,160.72126004025475,168.91393583132688,133.72724119446667,107.61866745858393,127.89370364130309,,-31.15124380881414,-0.0010540967705914381,-0.010549060117888141,0.7204288787123382,0.4662080578078802,0.5422229386585297,0.023692371796871118,,,0.04000163198578028,160.72126004025475,107.61866745858393,133.72724119446667,0.5679616994226544,0.7363180931958931,0.3644544161931059,,-0.16835639377323874,,0.02235225357423797,0.009394622863880075,0.001728635619760869,127.89370364130309,127.89370364130309,-0.23194713670006792,,skierg,return,0,,,,,,,return,return,6,,,,,,,,,,,,medium,skierg_default,,,,,,,100,0,0.5969286012784696,,164.81759793579081
48,1600,1,0.73116889083758,162.13403595409963,169.8225162547472,137.32452764634118,110.73112741065823,129.78482262474577,,-28.02907712777749,0.0001662388824768626,-0.010190246459445095,0.7202399533975544,0.4622556301591722,0.5496414634322733,0.01300731649683227,,,0.04244464382680916,162.13403595409963,110.73112741065823,137.32452764634118,0.567720524022183,0.737627302610384,0.3567907362961613,,-0.16990677858820102,,0.02154278784513941,0.008075391658800132,0.0012345368114569026,129.78482262474577,129.78482262474577,-0.22911534689381485,,skierg,return,0,,,,,,,return,return,7,,,,,,,,,,,,medium,skierg_default,,,,,,,133,0,0.5858229637487378,,165.9782761044234
49,1633,1,0.7372650541365147,163.6995625357964,170.50141149933776,141.29835962443065,113.62460746213692,130.64333904744382,,-25.02765422866429,0.0015660574286610672,-0.009614516317293263,0.720134603975933,0.45880349071356435,0.5564778693241517,0.0014108977103369559,,,0.04452865935341448,163.6995625357964,113.62460746213692,141.29835962443065,0.5677333431382677,0.7390113428043014,0.3498736382888609,,-0.17127799966603363,,0.02039312857264765,0.007050550981052466,0.0007749436128493509,130.64333904744382,130.64333904744382,-0.22486088943272092,,skierg,return,0,,,,,,,return,return,8,,,,,,,,,,,,medium,skierg_default,,,,,,,166,0,0.5739514990072513,,167.10048701756708
50,1667,1,0.7400210876949131,165.33990454046307,170.6110465645745,146.07396530766013,115.48067068721748,129.65954177141117,,-21.985521768869702,0.0031540499671383494,-0.008697253511249732,0.720405555416285,0.45637087449990976,0.5623691092484328,-0.015076506115018746,,,0.046178808906646863,165.33990454046307,115.48067068721748,146.07396530766013,0.5687532788132178,0.7403638341234352,0.3439884701866017,,-0.1716105553102174,,0.018469838761376856,0.005835468398340784,0.0002541375628486329,129.65954177141117,129.65954177141117,-0.21561395425079138,,skierg,return,0,,,,,,,return,return,9,,,,,,,,,,,,medium,skierg_default,,,,,,,200,0,0.5580253994538239,,167.9754755525188
51,1700,1,0.7435732339508832,166.45936917217912,170.34592036207897,150.01807650784613,117.82378240805116,125.86646132881995,,-19.019315471759807,0.004786612555596004,-0.00751060820613867,0.7201177435633267,0.45519261135673234,0.56702586389118,-0.044710703973913135,,,0.04696369624114197,166.45936917217912,117.82378240805116,150.01807650784613,0.5707441146158618,0.7421025829786081,0.3396411080976028,,-0.17135846836274626,,0.019147732658822532,0.003453163234144345,0.00012833809950038027,125.86646132881995,125.86646132881995,-0.19254091292521322,,skierg,return,0,,,,,,,return,return,10,,,,,,,,,,,,medium,skierg_default,,,,,,,233,0,0.529788714745018,,168.40264476712906
52,1733,1,0.745987425558269,167.22159376766433,169.93845935086577,153.58384132041198,119.1965509762956,120.38545108788554,,-16.48595907156858,0.00602413692200779,-0.006367901720964964,0.7193617211767503,0.4544616971482502,0.5716098551422802,-0.07671117746992329,,,0.04748737742121198,167.22159376766433,119.1965509762956,153.58384132041198,0.5729930736371028,0.7439422787973289,0.3359303206593974,,-0.17094920516022605,,0.020190755989330463,0.0009395514830333666,0.00021409529970568204,120.38545108788554,120.38545108788554,-0.16654759482926862,,skierg,return,0,,,,,,,return,return,11,,,,,,,,,,,,medium,skierg_default,,,,,,,266,0,0.4994658470276621,,168.58002655926504
53,1767,1,0.7467502849176526,167.33672552719116,169.0017394295492,156.68135183752696,120.69892307391218,112.48491226828965,,-14.307668693992929,0.006968576353019798,-0.005276527425455642,0.7186922201658008,0.4541408411326882,0.5762566351215803,-0.11144156519935972,,,0.047132847276379335,167.33672552719116,120.69892307391218,156.68135183752696,0.5753018614047519,0.7460750124098933,0.3329798208606245,,-0.17077315100514134,,0.019881966499476218,0.0006090360118826846,0.00014978219610874786,112.48491226828965,112.48491226828965,-0.13700302723400543,,skierg,return,0,,,,,,,return,return,12,,,,,,,,,,,,medium,skierg_default,,,,,,,300,0,0.46649855991812006,,168.1692324783702
54,1800,1,0.7411934854462743,167.5213917152722,168.14839765123432,159.48368328170315,121.96598765103876,105.27130025598518,,-12.457092102748234,0.007054693665238174,-0.004533133710334651,0.7179243596876157,0.45366779996907963,0.5809047999169618,-0.14610533416294488,,,0.04692378167442705,167.5213917152722,121.96598765103876,159.48368328170315,0.5771946949928164,0.7480858016097794,0.3301409049453429,,-0.17089110661696305,,0.01647702240342358,0.0015092472475206529,0.0001719180323574294,105.27130025598518,105.27130025598518,-0.10674236957231506,,skierg,return,0,,,,,,,return,return,13,,,,,,,,,,,,medium,skierg_default,,,,,,,333,0,0.43335592768503883,,167.83489468325325
55,1833,1,0.7359167104586959,167.58571372297988,167.2874609680555,161.7248075664701,123.51608610039487,98.93935308392612,,-10.994947898530548,0.007266120955726356,-0.004087780546680596,0.7167000884593239,0.45289832748574926,0.5855790926267579,-0.17893512673924705,,,0.046329733866811086,167.2874609680555,123.51608610039487,161.7248075664701,0.5787030570610281,0.7497072098010463,0.3270935979104705,,-0.17100415274001823,,0.014473459223796219,0.0012296093649529281,0.0002835294043135373,98.93935308392612,98.93935308392612,-0.07835128316251394,,skierg,return,0,,,,,,,return,return,14,,,,,,,,,,,,medium,skierg_default,,,,,,,366,0,0.4018118205951212,,167.4365873455177
56,1867,1,0.733418962918222,167.61716822343635,166.58585828228675,163.77249121555795,124.82994769499389,93.19503062785331,,-9.763593352772611,0.008200895254197985,-0.0037758269403057845,0.7151880917003959,0.4519373876346912,0.5903003227551641,-0.21409788051990797,-0.2764662917553271,0.06621475969055175,0.04568460625596043,166.58585828228675,124.82994769499389,163.77249121555795,0.5799027047026686,0.7510633548312347,0.32397207056671384,0.33462061856505104,-0.17116065012856607,-0.010648547998337199,0.012953023777191906,0.0006070687347202409,0.0001942884439683363,93.19503062785331,93.19503062785331,-0.04782111471329865,0.02652401871662424,skierg,return,0,,,,,,,return,return,15,,,,,,,,,,,,medium,skierg_default,,,,,,,400,0,0.334620618565051,0.0661442381757249,167.10151325286154
57,1900,1,0.7196027629077435,166.57326808127587,165.7692038602614,165.3934812382184,127.6972145784607,92.90515376046145,,-8.83683417756234,0.009669313913732587,-0.003173069965260847,0.7131494372199496,0.4506381431044491,0.5943756943557256,-0.24481024141026195,-0.2830752429535439,0.04529329540133467,0.04509863254444041,165.7692038602614,127.6972145784607,165.3934812382184,0.5798867446143713,0.7521021404390941,0.32138954159452676,0.3159440024324684,-0.17221539582472278,0.005445539162058366,0.012134477399231146,7.96401373125709e-05,2.6861144444380447e-06,92.90515376046145,92.90515376046145,-0.020108153549079355,0.030999231873196063,skierg,return,0,,,,,,,return,return,16,,,,,,,,,,,,medium,skierg_default,,,,,,,433,0,0.3159440024324684,0.04143807150854284,166.17123597076863
58,1933,1,0.7291429117321968,165.36769849193792,165.10805143869771,166.66022282277982,128.51941322260075,92.49528819411155,,-8.077044290281139,0.011488973300749406,-0.002572230113620726,0.7107788445376825,0.44925415071579466,0.5978113844855211,-0.27486063253100373,-0.29420617403571686,0.034723753303244065,0.044634397540795165,165.10805143869771,128.51941322260075,166.66022282277982,0.5793513519369365,0.7528855167902572,0.31915694949465273,0.29481794865357625,-0.17353416485332063,0.024339000841076486,0.011565220697273157,1.2252874655893078e-05,0.0005855301344806741,92.49528819411155,92.49528819411155,0.007635628381534862,0.04104237330061813,skierg,return,0,,,,,,,return,return,17,,,,,,,,,,,,medium,skierg_default,,,,,,,466,0,0.29481794865357625,0.02191777161833386,165.23787496531781
59,1967,1,0.7253415109589696,164.54031969417878,165.1141474994775,165.9176673566967,130.19491874707848,95.46539575844947,,-7.711654513538757,0.012746160001545593,-0.0020609274715582314,0.7078280608908023,0.44822175939283243,0.6004502580868757,-0.3037563976907645,-0.31436038234419134,0.03046034834098939,0.04447908664073835,164.54031969417878,130.19491874707848,165.9176673566967,0.5787867616140286,0.7533943916527438,0.3176567571716362,0.2697283715965507,-0.17460763003871516,0.0479283855750855,0.012126858208264977,0.0001415146816966545,0.0011179543581343106,95.46539575844947,95.46539575844947,0.03522284951182019,0.060633921638350824,skierg,return,0,,,,,,,top,return,1,,,,,,,,,,,,medium,skierg_default,,,,,,,500,0,0.2697283715965507,0.01266491212498505,164.82723359682814
60,2000,1,0.7223069975152612,163.7873413124977,165.1040155365011,164.74045960600984,132.58728025093708,99.93755376446218,,-7.547625629924318,0.014390523234710005,-0.0014522052074612667,0.7054970973354674,0.4477740667813389,0.602811406556463,-0.32776081456709716,-0.3283883933347565,0.030243324199713425,0.044234600188199635,163.7873413124977,132.58728025093708,164.74045960600984,0.5784694596767188,0.7538096919333591,0.31707867388595884,0.25039485572579195,-0.1753402322566403,0.06668381816016689,0.012550060539147005,0.00027086239005191294,0.0016662261537468794,99.93755376446218,99.93755376446218,0.05844866455525156,0.07491897176508218,skierg,return,0,,,,,,,top,return,2,,,,,,,,,,,,medium,skierg_default,,,,,,,533,0,0.250394855725792,0.002079783975120597,164.4456784244994
61,2033,1,0.7195204757153988,164.42301575379193,164.80092495224613,162.5078198342582,135.4645580892837,103.53209813263103,,-7.721509253806166,0.015953546129343896,-0.0009692753415427709,0.702586184110352,0.4475956995620199,0.6045512244001205,-0.34999743174121106,-0.3395551663132675,0.032725318432474455,0.044004996041424965,164.42301575379193,135.4645580892837,162.5078198342582,0.5783002121049728,0.7542325362135358,0.316891187019067,0.23352391307773354,-0.17593232410856297,0.08336727394133345,0.012808539130217844,0.00043001464719952015,0.0016677961947362714,103.53209813263103,103.53209813263103,0.08012699591986187,0.08660755196280498,skierg,top,1,,,,,,,top,top,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,1,0.2335239130777335,0.009472990086400818,164.61197035301905
62,2067,1,0.7153119137510657,165.011793318408,163.9210345171012,160.19686923807234,140.34811037245848,104.77704504699464,,-8.27315595625519,0.017478220996869562,-0.0010261395098866795,0.6985634395789165,0.44780319244903294,0.6051990451156238,-0.37015388620607464,-0.3478293386159212,0.039059310298838364,0.04457717660144693,163.9210345171012,140.34811037245848,160.19686923807234,0.5785174992848189,0.7547511019411888,0.3170888856132469,0.21952588687382096,-0.1762336026563699,0.09756299873942592,0.013092121027768555,0.0006040164109922351,0.0018432513854005441,104.77704504699464,104.77704504699464,0.09947309228112454,0.09565290519772736,skierg,top,1,,,,,,,top,top,4,,,,,,,,,,,,medium,skierg_default,,,,,,,34,1,0.21952588687382096,0.021298408080266756,164.4664139177546
63,2100,1,0.7108755921944976,165.33053847779163,163.00472012582514,157.31482039216814,144.65753400208376,106.17161822973883,,-9.22936148419667,0.01839447801099853,-0.0011067399556414581,0.6942661930875412,0.44834539351730973,0.6049589721299123,-0.38713310500950565,-0.3597685737308907,0.04004294707174147,0.04497897774835704,163.00472012582514,144.65753400208376,157.31482039216814,0.5787089730789838,0.755290690210666,0.3179818139556356,0.20525813370878565,-0.17658171713168214,0.11272368024684992,0.012926699051335306,0.0006918875136020942,0.0022465176057767573,106.17161822973883,106.17161822973883,0.11665533690283737,0.10879202359086239,skierg,top,1,,,,,,,top,top,5,,,,,,,,,,,,medium,skierg_default,,,,,,,67,1,0.20525813370878565,0.02625779132297354,164.1676293018084
64,2133,1,0.7087258324027061,165.93324980178346,162.08863474206157,155.67560098744832,148.85361729710806,107.50498871236628,,-10.621488233152801,0.01803789340138168,-0.0012613687473641737,0.6892276699124826,0.4491178379215822,0.6042098153422031,-0.39993981916012644,-0.3693246958368873,0.041075354595056346,0.04467079683451994,162.08863474206157,148.85361729710806,155.67560098744832,0.5788355406515147,0.7557633110131735,0.3194001351916499,0.19420328315300775,-0.17692777036165885,0.12519685203864214,0.01284968009134214,0.0004178251725685119,0.0028907406213786635,107.50498871236628,107.50498871236628,0.13085478262588876,0.11953892145139544,skierg,top,1,,,,,,,top,top,6,,,,,,,,,,,,medium,skierg_default,,,,,,,100,1,0.19420328315300778,0.029353754575874996,164.01094227192252
65,2167,1,0.7102847080677748,165.64276329466145,160.38219270473684,153.9199044667578,151.58676875414682,111.66952243704098,,-13.261168417971822,0.014182398461632856,-0.0019230405640452688,0.6845177211703013,0.4523476579112867,0.5992718798813284,-0.40656556335122146,-0.37464442313598156,0.0404730181068569,0.04419302519239756,160.38219270473684,151.58676875414682,153.9199044667578,0.5797001173856371,0.7563131066775217,0.3249951984369365,0.1890951241420355,-0.17661298929188463,0.13590007429490103,0.01286739934211896,0.0007004072804966431,0.0037701912680885353,111.66952243704098,111.66952243704098,0.1438079248896819,0.12799222370012014,skierg,top,1,,,,,,,top,top,7,,,,,,,,,,,,medium,skierg_default,,,,,,,134,1,0.1890951241420355,0.02999809965119457,163.01247799969914
66,2200,1,0.7134455656632781,164.24695975999387,158.76792080286165,153.6694641599138,148.69686587724638,110.89448266898579,,-16.6431027058476,0.011786622001268085,-0.0027095819516408885,0.6817244508951387,0.4578564248807589,0.5922609907367447,-0.40477986981999986,-0.36856937903309983,0.04555133024974232,0.04192217796923808,158.76792080286165,148.69686587724638,153.6694641599138,0.5819809577467511,0.7575855573879547,0.3337318920147667,0.19530633332020128,-0.17560459964120367,0.13842555869456544,0.010300753168762623,0.0013371631967795785,0.0032944955084518407,110.89448266898579,110.89448266898579,0.14928270211156094,0.12756841527756996,skierg,top,1,,,,,,,pull_down,top,1,,,,,,,,,,,,medium,skierg_default,,,,,,,167,1,0.19530633332020125,0.03350090883525908,161.50744028142776
67,2233,1,0.7190388115122914,162.0830412929532,157.87233177920396,151.25185822680658,141.7311723675623,103.62521510328891,,-20.500823383454197,0.00875472317298892,-0.0035564588153912504,0.6804476126700942,0.46437268009137783,0.583218871825276,-0.39564015136683567,-0.35752686567003455,0.05268577104497003,0.03992881657787731,157.87233177920396,141.7311723675623,151.25185822680658,0.5846123202871549,0.7585901436468769,0.34413303989560073,0.20802881176871973,-0.173977823359722,0.136104228126881,0.007160808615388739,0.0025551995510190023,0.00219424091510602,103.62521510328891,103.62521510328891,0.14900527998109142,0.1232031762726705,skierg,top,1,,,,,,,pull_down,top,2,,,,,,,,,,,,medium,skierg_default,,,,,,,200,1,0.2080288117687198,0.03455682688140985,159.97768653607858
68,2267,1,0.7180977733805776,160.08199503859717,157.05776324993602,145.02240413423928,134.37999171858752,93.56454636737,,-24.889473923236288,0.006908274080515481,-0.0044838698556785034,0.6797993548336875,0.4724714884047794,0.5708081672877412,-0.38056813411431595,-0.33988038001583604,0.055505213754876076,0.03808696263580141,157.05776324993602,134.37999171858752,145.02240413423928,0.5874592096464614,0.7593770722692567,0.35748376716309754,0.22723495258138537,-0.1719178626227953,0.13024881458171217,0.0072277609825480245,0.004990617661549545,0.0012149996509789002,93.56454636737,93.56454636737,0.1448966196628551,0.11560100950056927,skierg,pull_down,1,,,,,,,pull_down,pull_down,3,,,,,,,,,,,,medium,skierg_default,,,,,,,0,1,0.22723495258138537,0.036203884242801326,158.5698791442666
69,2300,1,0.7082753746956587,158.37958095505283,156.9676159789946,138.15907244679994,128.07614754887692,71.0240166761662,,-29.444360370364258,0.007006393373024577,-0.004704387670712991,0.6778016321142495,0.4819416979076179,0.5557613385694984,-0.3583315339560027,-0.3181769082683244,0.05300477931895061,0.0362102094653389,156.9676159789946,128.07614754887692,138.15907244679994,0.5907570599994875,0.7600376954297863,0.3731263358157485,0.2525028388873239,-0.1692806354302988,0.12062349692842461,0.008620529816888165,0.00764379308998575,1.2898080271744742e-05,71.0240166761662,71.0240166761662,0.134845419250395,0.10640157460645426,skierg,pull_down,1,,,,,,,pull_down,pull_down,4,,,,,,,,,,,,medium,skierg_default,,,,,,,33,1,0.2525028388873239,0.03545023801696531,157.6735984670237
70,2333,1,0.714442147873342,156.0941944586982,156.26415653653714,131.1359702650509,121.83785716748832,69.86282111119561,,-34.21424734501944,0.00696680883673089,-0.004777157621016519,0.6748803672132311,0.49275725358773825,0.5378973164282255,-0.33103006205580926,,,0.03432923952245523,156.0941944586982,121.83785716748832,131.1359702650509,0.5942719470101603,0.7605572935551883,0.39124256016531617,,-0.16628534654502802,,0.010981213174665735,0.009029003735824995,0.0008987955662964135,69.86282111119561,69.86282111119561,0.1221286919820914,,skierg,pull_down,1,,,,,,,pull_down,pull_down,5,,,,,,,,,,,,medium,skierg_default,,,,,,,66,1,0.2656304637648593,,156.17917549761768
71,2367,1,0.7110616834834218,153.63276178252323,155.5829871188708,124.01577658178918,115.3894071992705,64.64698818914,,-38.825199589741224,0.0049712968223613275,-0.005537350244864686,0.6732403346087114,0.5044397813517986,0.5185453438785163,-0.30222153611748714,,,0.03267861505292005,153.63276178252323,115.3894071992705,124.01577658178918,0.5981479131815348,0.7605857912278844,0.41073164952206226,,-0.16243787804634957,,0.011693833166413072,0.012036802814216815,0.0011327772393077411,64.64698818914,64.64698818914,0.10955094892440159,,skierg,pull_down,1,,,,,,,pull_down,pull_down,6,,,,,,,,,,,,medium,skierg_default,,,,,,,100,1,0.29869505218648,,154.607874450697
72,2400,1,0.7129061822779477,151.7348380207911,154.4350313426733,117.49808607087088,109.05750501053475,62.74298977295237,,-43.206063900422905,0.003477585565143738,-0.005877607879967182,0.6722049942661873,0.5155609084463315,0.4994272746651498,-0.2730062764663347,,,0.030793521545432034,151.7348380207911,109.05750501053475,117.49808607087088,0.6014890510963017,0.7605222696637716,0.4296327657963612,,-0.15903321856746988,,0.010541822158092466,0.014957220602778954,0.0016760788029475768,62.74298977295237,62.74298977295237,0.09647239444383879,,skierg,pull_down,1,,,,,,,pull_down,pull_down,7,,,,,,,,,,,,medium,skierg_default,,,,,,,133,1,0.3314215785699506,,153.0849346817322
73,2433,1,0.7178779197856784,149.75148441925808,153.7079588152871,111.51669127731789,101.90469837644434,61.14515958937413,,-47.51400872307044,0.003221746680189577,-0.005989374404798201,0.6715737837263178,0.5262072315928027,0.48084898426999567,-0.23195631729110175,,,0.02877603016642106,149.75148441925808,101.90469837644434,111.51669127731789,0.6041428281472478,0.7605829304226138,0.44827163503835765,,-0.15644010227536598,,0.01247807526902527,0.01647484868826097,0.001880629123617345,61.14515958937413,61.14515958937413,0.07147956363971764,,skierg,pull_down,1,,,,,,,pull_down,pull_down,8,,,,,,,,,,,,medium,skierg_default,,,,,,,166,1,0.3751811980585452,,151.7297216172726
