frame_index,timestamp_ms,pose_detected,visible_score,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,torso_angle,shoulder_tilt,hip_tilt,body_center_x,body_center_y,body_height_norm,left_wrist_to_hip_y,right_wrist_to_hip_y,wrist_distance_norm,ankle_distance_norm,min_knee_angle,min_hip_angle,max_hip_angle,hip_center_y,knee_center_y,shoulder_center_y,wrist_center_y,hip_knee_depth,wrist_above_shoulder,hip_width,knee_width,ankle_width,min_elbow_angle,max_elbow_angle,left_wrist_above_shoulder,right_wrist_above_shoulder,action,phase,rep_count,feedback_codes,feedback_texts,stand_hip_center_y,hip_drop,hip_motion_tolerance,hip_drop_min,raw_phase,stable_phase,frames_in_phase,last_rep_time_ms,bottom_seen,bottom_depth_met,stand_seen,extension_seen,extension_pending,selected_hip_angle,selected_elbow_angle,just_completed_rep,confirmation_frames,rep_cooldown_ms,sensitivity,config_name,wrist_to_hip,carrying_score,motion_detected,stationary_ms,stroke_count,elbow_angle_mean,phase_duration_ms,pull_count,wrist_height_mean,wrist_asymmetry,knee_angle_mean,body_center_delta_x,feet_stagger_score,step_count,ankle_delta,drive_score
135,4500,1,0.7896095965988934,137.79268930585675,130.09171814806538,89.10784791155233,116.57952241393346,,120.34431006960314,72.984242809526,0.007179924810636026,0.01882477476104674,0.6388524126757328,0.19857622126290278,0.6207702881839925,,0.2981710152094155,,0.18063446312518291,130.09171814806538,89.10784791155233,116.57952241393346,0.2762398868792028,0.566185376519746,0.12091255564660269,,-0.2899454896405432,,0.0170393361995299,0.09141798611521518,0.14308406784201602,120.34431006960314,120.34431006960314,,-0.459320771417221,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,27,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,133.94220372696105,0.0018760056938776914,,2,0.003870718310605037,0.17015757190474004
136,4533,1,0.7904935721307993,137.9764760749742,132.1893933703536,87.97602760912257,118.35445599202696,,120.86688122427745,72.6577799693877,0.005895741532068594,0.020211972644220054,0.6368549248900238,0.19753691725546166,0.6264958913703065,,0.29621088921228056,,0.18295159256651267,132.1893933703536,87.97602760912257,118.35445599202696,0.27643698330351074,0.5663407925646372,0.11863685120741256,,-0.28990380926112647,,0.016196002214767684,0.09504091369329756,0.14385545978203568,120.86688122427745,120.86688122427745,,-0.4611691368644545,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,28,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,135.08293472266388,0.0019974877857089623,,2,0.004840777150720177,0.173422200306123
137,4567,1,0.7894486752338707,138.10571128040382,134.77147610552254,87.23667619014017,120.37011278743792,,121.09122115602788,72.35766194210089,0.005103581422696453,0.021530255457147696,0.6349285062766976,0.19681825474625958,0.631103520586229,,0.29405333659749716,,0.1869350244854653,134.77147610552254,87.23667619014017,120.37011278743792,0.27686682068349816,0.5662213968635205,0.11676968880902103,,-0.2893545761800223,,0.015564991824047721,0.09965690982958832,0.14723447352536537,121.09122115602788,121.09122115602788,,-0.4623638054891999,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,29,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,136.4385936929632,0.0019264186133262085,,2,0.003983431918952646,0.1764233805789911
138,4600,1,0.7885372834280133,140.177043496207,138.45462967639614,87.31646568479283,122.85958555807456,,121.42392661869921,71.97854942546822,0.005428649909048523,0.023184531226158624,0.6330689306909655,0.19654240040520374,0.6373083301802129,,0.2908836165956782,,0.1954723275889659,138.45462967639614,87.31646568479283,122.85958555807456,0.2781469136339463,0.5657497493934986,0.11493788717646121,,-0.28760283575955237,,0.01467701562896373,0.10393461110020255,0.1531949094401489,121.42392661869921,121.42392661869921,,-0.46297058371171834,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,30,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,139.31583658630157,0.0018595755857321317,,2,0.008537303103500593,0.18021450574531783
139,4633,1,0.7883789269253612,144.50984149606614,141.76636396226823,88.41536244195964,125.29429406415706,,121.1626717579787,71.58125497970244,0.0058437146445620095,0.02478809601180595,0.6317381625004918,0.19671022293796062,0.6437829807878505,0.24828341456548284,0.28565860091369455,0.06974112144137867,0.20444072084380444,141.76636396226823,88.41536244195964,125.29429406415706,0.27994025618593404,0.564203173319292,0.11348018968998713,0.5469112639255227,-0.284262917133358,-0.43343107423553556,0.013137204059609017,0.10174317599322205,0.15840185593994424,121.1626717579787,121.1626717579787,-0.4052712903778078,-0.46159085809326345,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,31,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,143.1381027291672,0.00133076819047373,,2,0.00896839325483853,0.3841874502029757
140,4667,1,0.78700727596879,148.0214533305704,144.74899914378176,89.37613941816338,127.64755577141295,,121.78146695788949,71.16390923812521,0.006206658664301349,0.02512617680704067,0.6306426837717218,0.19723943051404533,0.6495471034989608,0.24536291261764587,0.27970513996883595,0.06800391838700455,0.21234504818916403,144.74899914378176,89.37613941816338,127.64755577141295,0.2821403468706564,0.5621913467587079,0.11233851415743427,0.5446743731638973,-0.28005099988805143,-0.43233585900646304,0.01144860097533537,0.10091468770956383,0.16248953938491403,121.78146695788949,121.78146695788949,-0.40570498625949836,-0.4589667317534277,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,32,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,146.38522623717608,0.0010954787287699164,,2,0.008350047177396958,0.38836090761874786
141,4700,1,0.7847142615355551,152.60020347157777,145.83279793975356,90.92273577572158,128.52529581659223,,123.45136188147606,70.81641534439665,0.0067851742903874265,0.024915401672913964,0.6302442059469224,0.1981206588758203,0.6538037121114603,0.2425664530440743,0.27448314508578114,0.06609517966855619,0.21587114061625595,145.83279793975356,90.92273577572158,128.52529581659223,0.2843423357942243,0.5600643809465667,0.11189898195741638,0.542867134859152,-0.27572204515234244,-0.43096815290173557,0.009349130196915507,0.09361647852932228,0.16231057678641878,123.45136188147606,123.45136188147606,-0.40594469318961895,-0.45599161261385224,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,33,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,149.21650070566568,0.00039847782479940363,,2,0.00662696507232019,0.19183584655603353
142,4733,1,0.7843457739800215,156.92666003670988,147.64611295614245,91.75314646505323,129.03291821649924,,124.22299648380877,70.57001788066633,0.007906472183625356,0.024423052820740008,0.6305083417715677,0.1997317852775419,0.6564012094428465,0.24242840913418554,0.2698300348453125,0.0624969654695534,0.21950920552380848,147.64611295614245,91.75314646505323,129.03291821649924,0.28682578167606837,0.5584937769564858,0.11263778887901549,0.5429550036658174,-0.27166799528041746,-0.4303172147868019,0.006774642090067988,0.08634654913053233,0.162667678489532,124.22299648380877,124.22299648380877,-0.4083581116126811,-0.4522763179609227,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,34,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,152.28638649642616,0.00026413582464523966,,2,0.005869674302709682,0.39429982119333673
143,4767,1,0.7843241654336452,159.81162690045142,150.75289870703372,92.08059296768057,129.90122069397748,,124.5657397914916,70.33588082630392,0.00997873121025246,0.02463244238911582,0.6310788052521167,0.20165279881290177,0.6583012305846103,0.2388011457341046,0.2626216444976057,0.06062828236185376,0.22286474650432322,150.75289870703372,92.08059296768057,129.90122069397748,0.2895309124758238,0.5573770329755434,0.11377468514997972,0.5402423075916789,-0.2678461204997196,-0.42646762244169917,0.00394095816141841,0.08153518881498391,0.16310112782054492,124.5657397914916,124.5657397914916,-0.40723051747051703,-0.4457047274128815,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,35,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,155.28226280374258,0.0005704634805490105,,2,0.005281071870640086,0.1966411917369608
144,4800,1,0.7846670281141996,162.8139847174496,154.01576196370894,92.39455614437385,132.92067864682917,,125.42439249916892,69.92808900744488,0.012969788105674042,0.028973613334818224,0.6328138542726714,0.20548265451135683,0.6584655596340289,0.2320844871746935,0.251753063322288,0.06057656461777317,0.22630677502225127,154.01576196370894,92.39455614437385,132.92067864682917,0.29501735270800716,0.5571656140321927,0.11594795631470652,0.5369361279564979,-0.2621482613241855,-0.4209881716417914,0.0012671966992102786,0.0784275392283534,0.16472115592268285,125.42439249916892,125.42439249916892,-0.40315197095342203,-0.4388243723301608,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,36,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,158.41487334057928,0.0017350490205547686,,2,0.003990338367986013,0.40071910992555115
145,4833,1,0.7812702218070626,164.5825814156466,157.27490769115295,93.12203881318791,137.0221135436,,126.99725483685813,69.60367559143532,0.015279536915637663,0.03412874208897087,0.6360716331744533,0.210599252765593,0.6569500250129056,0.22633228021693289,0.23910597827591223,0.058815343122482974,0.22376405764207624,157.27490769115295,93.12203881318791,137.0221135436,0.3010163911113142,0.5572001423175791,0.12018211441987181,0.5337355203577367,-0.2561837512062649,-0.41355340593786494,0.0022901458354232557,0.07451042903021671,0.16083141930042827,126.99725483685813,126.99725483685813,-0.39774195432170867,-0.4293648575540212,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,37,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,160.92874455339978,0.003257778901781805,,2,0.0029147743393286296,0.4539632440856468
146,4867,1,0.7779869856312871,166.28080351709949,159.88508913184623,93.94212862291448,140.55560926724073,,126.26889820313643,69.35437297460842,0.017493614627383268,0.037239562391121826,0.6395976932721115,0.2154737854129579,0.6540963130894905,0.20910820746011405,0.22890566260030973,0.07062530647355715,0.22229298844117693,159.88508913184623,93.94212862291448,140.55560926724073,0.30643622680029253,0.5574797204989296,0.12451134402562325,0.5254431618305044,-0.25104349369863704,-0.4009318178048812,0.005763657714884059,0.07192608483458199,0.1597890930961229,126.26889820313643,126.26889820313643,-0.3811601163529141,-0.4207035192568483,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,38,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,163.08294632447286,0.0035260600976582124,,2,0.0019946684255741642,0.4564562702539158
147,4900,1,0.7633816078677773,167.14711348397887,159.17426271189882,94.61998667722492,139.84304322118433,,127.21003101844482,69.71871646836021,0.02102030416268699,0.033835909955238934,0.6419301648114637,0.21875694476119825,0.6504299301247484,,0.2265730585497493,,0.219274974872333,159.17426271189882,94.61998667722492,139.84304322118433,0.308138053018234,0.5571266581600016,0.1293758365041625,,-0.24898860514176763,,0.0017186117681269172,0.07075077759578399,0.15829500568146607,127.21003101844482,127.21003101844482,,-0.41174307796009674,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,39,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,163.16068809793884,0.002332471539352232,,2,0.0030180135688439302,0.20281283531639788
148,4933,1,0.7447603187337518,167.89143985459773,158.36157093482524,95.16855253675759,138.47582610608188,,127.5599218083727,70.31190378780356,0.02643181225878931,0.029702100452381537,0.6444383901187578,0.2233299878408375,0.6449754260784865,,0.22445387983195722,,0.2165878372426457,158.36157093482524,95.16855253675759,138.47582610608188,0.31020495776966267,0.5591453267698104,0.13645501791201228,,-0.24894036900014777,,0.002040523499645334,0.06934166286687962,0.1564114326336399,127.5599218083727,127.5599218083727,,-0.3998389637864037,sled_push,drive,2,TORSO_TOO_LOW | NO_LEG_DRIVE,身体压得过低，保持稳定前倾，不要塌腰 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,40,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,163.1265053947115,0.0025082253072941096,,2,0.0026871376296873084,0.19688096212196443
149,4967,1,0.7626152574084699,169.06631437990856,161.54142704232876,95.96870532529462,145.76954284036321,,129.8049703380763,69.01254983273803,0.030350648392414813,0.048287610698248974,0.6513443970048953,0.2331406075640023,0.6412168197793999,,0.200516511266244,,0.21356720211779728,161.54142704232876,95.96870532529462,145.76954284036321,0.3242641557008297,0.5622207683429976,0.14201705942717482,,-0.2379566126421679,,0.01045511356980698,0.0684150056215095,0.15468616801064916,129.8049703380763,129.8049703380763,,-0.39173208869281595,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,41,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,165.30387071111866,0.006906006886137517,,2,0.0030869931076142887,0.4598745016726197
150,5000,1,0.7557020597159863,169.41672348713976,162.33547484807764,97.23152062352645,147.34710654047964,,130.54926326665185,68.64179393293331,0.03833745888993915,0.05385450597010021,0.6545682489550703,0.2394638108118172,0.6377362802302833,,0.1922898828585469,,0.21309199289126626,162.33547484807764,97.23152062352645,147.34710654047964,0.3318830737898006,0.5663912248377995,0.14704454783383383,,-0.23450815104799888,,0.011010940458423886,0.07051574357915531,0.1555967779395124,130.54926326665185,130.54926326665185,,-0.38488693235459415,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,42,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,165.8760991676087,0.0032238519501749385,,2,0.002375537762327018,0.4635820606706669
151,5033,1,0.754062688909471,169.1814838058804,162.9405230243934,98.3889762485895,148.49972634827986,,130.4835859743574,68.19606420478641,0.046453833291540486,0.05777028141529735,0.6571870801060956,0.245369748926313,0.6349019783923967,,0.18737793785134277,,0.21324621897502916,162.9405230243934,98.3889762485895,148.49972634827986,0.33926839861279334,0.5718309805207554,0.15147109923983262,,-0.23256258190796208,,0.011503029115052795,0.07316553481673532,0.1561440853581822,130.4835859743574,130.4835859743574,,-0.3808334612861819,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,43,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,166.0610034151369,0.002618831151025347,,2,0.0017725369867492846,0.2180393579521359
152,5067,1,0.7515104571357369,169.00171114203852,162.8304426376822,99.63576922068056,149.4530204018043,,131.56628237055992,67.76513622506991,0.05400638514058739,0.06059726384213383,0.6594193129299527,0.2505057336106085,0.6324355045742558,,0.17980464280409822,,0.21457655534220524,162.8304426376822,99.63576922068056,149.4530204018043,0.34578585338978235,0.5775785110080538,0.1552256138314347,,-0.23179265761827145,,0.011414968392880453,0.07538760272238344,0.15810656355313576,131.56628237055992,131.56628237055992,,-0.37366032171321906,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,44,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,165.91607688986036,0.0022322328238570943,,2,0.0013699579297881126,0.2223486377493009
153,5100,1,0.7493507666513324,169.59391812233494,162.6737001587142,101.11505436515715,150.623966925821,,133.06958097335917,67.25939883769071,0.05982239699366189,0.06399968952013996,0.6614654310642257,0.254386655350122,0.6316727525203252,,0.17219568488671014,,0.21298855000638955,162.6737001587142,101.11505436515715,150.623966925821,0.35144898761398846,0.582304378282278,0.1573243230862555,,-0.23085539066828953,,0.012041140822773381,0.07347800799455743,0.1565161341319337,133.06958097335917,133.06958097335917,,-0.36840899567768215,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,45,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,166.1338091405246,0.002046118134273023,,2,0.0016443781518846734,0.22740601162309287
154,5133,1,0.7482094904407859,169.39488770511798,163.75143498157996,101.95579183986304,151.61379938623563,,136.07636777137418,66.77984171631705,0.06459023815581778,0.06486095808487248,0.66321170540915,0.2575707234296657,0.6311398526138756,,0.16696677502481758,,0.2164880487464938,163.75143498157996,101.95579183986304,151.61379938623563,0.35623913469119095,0.5870060363048335,0.1589023121681405,,-0.23076690161364255,,0.011643770682935421,0.07734185416725144,0.1613379255001699,136.07636777137418,136.07636777137418,,-0.3644389575123954,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,46,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,166.57316134334897,0.001746274344924248,,2,0.0034994987401042454,0.2322015828368295
155,5167,1,0.7469652891159058,169.36867810239067,164.30602769169218,103.04296778276027,152.41223461359772,,138.26848460794704,66.35027134697384,0.06887825215384628,0.06474766242807345,0.6646466641167401,0.26034901862742305,0.6307957775494559,,0.1620781156519604,,0.21985402047480493,164.30602769169218,103.04296778276027,152.41223461359772,0.3604465137021271,0.5911454855629179,0.16025152355271896,,-0.2306989718607908,,0.010883558721549669,0.0805525767132492,0.16555132834842476,138.26848460794704,138.26848460794704,,-0.36020781093848214,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,47,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,166.83735289704143,0.0014349587075901393,,2,0.003365971728311129,0.2364972865302616
156,5200,1,0.7465010699816048,168.68955861028257,164.39402984334873,104.02511297986982,153.23366948982832,,139.45105386855585,65.99298887881713,0.07286593415109215,0.06505555158950684,0.6660797642807482,0.26255145513243133,0.6300333302883829,,0.15832547035826725,,0.22119759985437204,164.39402984334873,104.02511297986982,153.23366948982832,0.3637072517924247,0.594608605659394,0.16139565847243792,,-0.2309013538669693,,0.010566926610661713,0.08306754736919746,0.16643634535080487,139.45105386855585,139.45105386855585,,-0.35673187239746135,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,48,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,166.54179422681565,0.0014331001640081054,,2,0.0013435793795671114,0.2400701112118287
157,5233,1,0.7488408698700368,164.84795452486517,164.7536101534823,104.0206538363932,153.88002082292172,,139.51373581658262,65.57039034505651,0.07580076236388306,0.06632493255652636,0.667916825232507,0.2648338341260774,0.6273316543154374,,0.15345195504886922,,0.22176363611294697,164.7536101534823,104.0206538363932,153.88002082292172,0.36723180110566145,0.5983114634226424,0.16243586714649338,,-0.23107966231698096,,0.00931790686366707,0.09386407361997294,0.1678743250352008,139.51373581658262,139.51373581658262,,-0.35350997410435897,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,49,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,164.80078233917374,0.0018370609517587289,,2,0.00205719927616832,0.2442960965494349
158,5267,1,0.7550700986757874,162.20758369746747,164.57132746969157,105.59373549600457,154.38583063898287,,141.021087696506,65.18661061709567,0.07926856566582707,0.06731918471808142,0.6700006690743083,0.2670867177907964,0.624742349627343,,0.14858338837420604,,0.22263374632971822,162.20758369746747,105.59373549600457,154.38583063898287,0.3704768023230086,0.6045265761777059,0.16369663325858422,,-0.23404977385469727,,0.008186362642003312,0.09964693064545446,0.17011017817973464,141.021087696506,141.021087696506,,-0.3493888669647576,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,50,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,163.38945558357952,0.0020838438418013805,,2,0.0019680021587570318,0.24813389382904336
159,5300,1,0.7576702116057277,159.81429867480026,163.38730858429287,106.87640166405119,154.85497619944232,,139.93808452152115,64.8585825739317,0.0833937775375439,0.06878207950577628,0.6715945328416392,0.2692798100252179,0.6217482819718859,,0.1436615831214127,,0.2244023752871863,159.81429867480026,106.87640166405119,154.85497619944232,0.37348962711395206,0.6097976174426728,0.16506999293648367,,-0.23630799032872074,,0.007511263304021891,0.10483068213312018,0.1725733641496524,139.93808452152115,139.93808452152115,,-0.34477536828299726,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,51,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,161.60080362954656,0.0015938637673308387,,2,0.0017686289574680714,0.251414174260683
160,5333,1,0.7541345879435539,158.42892398313288,162.99671166701918,109.91645111512165,154.98006846352857,,138.85527486828613,64.63895991766721,0.08979973213594475,0.0709067262660532,0.6730037669916207,0.27199773508504993,0.6174298769080979,,0.13921279865043154,,0.22536103517288267,158.42892398313288,109.91645111512165,154.98006846352857,0.37636676306031,0.6153472754039113,0.16762870710978986,,-0.23898051234360135,,0.006876087135710307,0.10662446929596457,0.17453365268825569,138.85527486828613,138.85527486828613,,-0.3385043516660059,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,52,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,160.71281782507603,0.0014092341499815086,,2,0.0021954486306271503,0.2536104008233279
161,5367,1,0.7675412409007549,158.36888371882512,162.28991235383026,112.47160449854654,154.39483046680766,,137.224885609226,64.57233226656969,0.09988671344629602,0.07207180794510501,0.6738522599073993,0.27562034033459715,0.6107851256917266,,0.13513725393104128,,0.2243891211993698,158.36888371882512,112.47160449854654,154.39483046680766,0.3788086706372132,0.6211705453108269,0.17243201003198103,,-0.24236187467361375,,0.005262798599363627,0.10553732311997704,0.1771753933533227,137.224885609226,137.224885609226,,-0.327606461785678,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,53,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,160.3293980363277,0.0008484929157785981,,2,0.004278896278148703,0.2542766773343031
162,5400,1,0.7689925506711006,155.33132326513896,159.0121579938442,115.87533792672288,152.48575603737012,,135.1478887549617,64.32208985110935,0.10832495153818181,0.0729083375505098,0.6753990814363794,0.27857807001972457,0.6041183565870032,,0.13216803316215886,,0.21444986273071048,155.33132326513896,115.87533792672288,152.48575603737012,0.38072558286050556,0.6268796126480484,0.17643055717894363,,-0.2461540297875428,,0.0038250912267525786,0.09947267544406006,0.169621404315463,135.1478887549617,135.1478887549617,,-0.3187547518498848,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,54,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,157.17174062949158,0.0015468215289801135,,2,0.009939258468659312,0.2567791014889064
163,5433,1,0.7765606045722961,151.65258406697015,154.96475489530093,119.1995725716504,149.7633444702258,,130.6489944637487,64.07270945379311,0.11355925337293546,0.07295661633567904,0.6771629783017786,0.2813112305009985,0.5978361382236596,,0.12342058207634236,,0.20053486090037956,151.65258406697015,119.1995725716504,149.7633444702258,0.38251198908825196,0.6331115325130237,0.18011047191374507,,-0.2505995434247717,,0.0019769728911998167,0.09022399139342424,0.15716279363860194,130.6489944637487,130.6489944637487,,-0.305520780732221,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,55,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,153.30866948113555,0.0017638968653992393,,2,0.013915001830330925,0.25927290546206894
164,5467,1,0.7784414514899254,148.02030349526066,148.89210856823894,120.53755289448777,145.6461261245093,,131.2992809475666,64.19584337795698,0.1015207694151012,0.06814783218782174,0.6822383217462187,0.2813818049667573,0.5966878301448829,,0.11938010065737212,,0.1774174462560333,148.02030349526066,120.53755289448777,145.6461261245093,0.3815836471640482,0.6395618260951966,0.18117996276946643,,-0.25797817893114844,,0.0018842071248176494,0.0733272992797076,0.13733551363848198,131.2992809475666,131.2992809475666,,-0.30309731643831417,sled_push,drive,2,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,56,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,148.4562060317498,0.00507534344444005,,2,0.023117414644346246,0.5080415662204303
165,5500,1,0.7888708412647247,145.42821282513884,142.96965090400587,121.89664148270782,141.25859993186594,,131.12976359905292,64.5981789329127,0.09226190745568673,0.06292605441739232,0.6883853051845426,0.2799538270167384,0.5971333957858578,,0.11945180984573511,,0.15781555409292158,142.96965090400587,121.89664148270782,141.25859993186594,0.3788588935637392,0.6443969979530827,0.18104876046973756,,-0.2655381043893435,,0.0022825199713810917,0.05676622869478282,0.12082123300851727,131.12976359905292,131.12976359905292,,-0.3025940164205896,sled_push,drive,2,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,57,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,144.19893186457236,0.006146983438323872,,2,0.019601892163111728,0.504018210670873
166,5533,1,0.7893443750217557,142.4620217619854,136.66661551428666,121.49525682918599,136.26148792153782,,128.3350929536349,64.82833229749959,0.09137318044170503,0.06197341241397802,0.6918312802408829,0.2779268878755476,0.5968273901435963,,0.11976303912900338,,0.13715439919549857,136.66661551428666,121.49525682918599,136.26148792153782,0.37537647584941236,0.6474209281702061,0.18047729990168285,,-0.2720444523207938,,0.004038528716750515,0.03923512169531597,0.10217017189800887,128.3350929536349,128.3350929536349,,-0.2999623310628694,sled_push,drive,2,SHORT_STEPS | NO_LEG_DRIVE,步幅过小，尝试稳定连续地蹬地 | 腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,58,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,139.56431863813603,0.003445975056340367,,2,0.020661154897423012,0.5017166770250041
167,5567,1,0.800543449819088,136.8942384373853,129.0740223153449,119.11676867251805,130.0241914873988,138.9533537224992,127.73526706909695,65.0358037046097,0.0917659671471705,0.05959932753282888,0.6944442993408614,0.27599522146369304,0.594861660395646,-0.11237805014354416,0.12255926262129392,0.34141166108378307,0.11383999495704664,129.0740223153449,119.11676867251805,130.0241914873988,0.37149754146594177,0.6501304823113527,0.18049290146144423,0.37658814770481663,-0.27863294084541096,-0.1960952462433724,0.007913214742744756,0.0188543414549013,0.07946158034350456,127.73526706909695,138.9533537224992,-0.09470990966812419,-0.29748058281862066,sled_push,drive,2,NO_LEG_DRIVE,腿部伸展不明显，推的力量应来自腿和髋,,,,,drive,drive,59,,,,,,,,,,,,medium,sled_push_default,,,,,,,,,,,132.9841303763651,0.002613019099978464,,2,0.023314404238451936,0.349641962953903
